,Time,dlat,dlon,Latitude,Longitude,Drone
41,10.25,0.0,0.0,10.87623671,-82.47758906,1
42,10.5,0.0,0.0,10.87118161,-82.45838108,1
43,10.75,0.0,0.0,10.86612651,-82.43917309,1
44,11.0,0.0,0.0,10.8610714,-82.4199651,1
45,11.25,0.0,0.0,10.8560163,-82.40075711,1
46,11.5,0.0,0.0,10.8509612,-82.38154913,1
47,11.75,0.0,0.0,10.8459061,-82.36234114,1
48,12.0,0.0,0.0,10.840851,-82.34313315,1
49,12.25,0.0,0.0,10.8357959,-82.32392516,1
50,12.5,0.0,0.0,10.8307408,-82.30471718,1
51,12.75,0.0,0.0,10.8256857,-82.28550919,1
52,13.0,0.0,0.0,10.8206306,-82.2663012,1
53,13.25,0.0,0.0,10.8155755,-82.24709321,1
54,13.5,0.0,0.0,10.8105204,-82.22788523,1
55,13.75,0.0,0.0,10.8054653,-82.20867724,1
56,14.0,0.0,0.0,10.8004102,-82.18946925,1
57,14.25,0.0,0.0,10.79535509,-82.17026126,1
58,14.5,0.0,0.0,10.79029999,-82.15105327,1
59,14.75,0.0,0.0,10.78524489,-82.13184529,1
60,15.0,0.0,0.0,10.78018979,-82.1126373,1
61,15.25,0.0,0.0,10.77513469,-82.09342931,1
62,15.5,0.0,0.0,10.77007959,-82.07422132,1
63,15.75,0.0,0.0,10.76502449,-82.05501334,1
64,16.0,0.0,0.0,10.75996939,-82.03580535,1
65,16.25,0.0,0.0,10.75491429,-82.01659736,1
66,16.5,0.0,0.0,10.74985919,-81.99738937,1
67,16.75,0.0,0.0,10.74480409,-81.97818139,1
68,17.0,0.0,0.0,10.73974899,-81.9589734,1
69,17.25,0.0,0.0,10.73469389,-81.93976541,1
70,17.5,0.0,0.0,10.72963878,-81.92055742,1
71,17.75,0.0,0.0,10.72458368,-81.90134944,1
72,18.0,0.0,0.0,10.71952858,-81.88214145,1
73,18.25,0.0,0.0,10.71447348,-81.86293346,1
74,18.5,0.0,0.0,10.70941838,-81.84372547,1
75,18.75,0.0,0.0,10.70436328,-81.82451748,1
76,19.0,0.0,0.0,10.69930818,-81.8053095,1
77,19.25,0.0,0.0,10.69425308,-81.78610151,1
78,19.5,0.0,0.0,10.68919798,-81.76689352,1
79,19.75,0.0,0.0,10.68414288,-81.74768553,1
80,20.0,0.0,0.0,10.67908778,-81.72847755,1
81,20.25,0.0,0.0,10.67403268,-81.70926956,1
82,20.5,0.0,0.0,10.66897758,-81.69006157,1
83,20.75,0.0,0.0,10.66392248,-81.67085358,1
84,21.0,0.0,0.0,10.65886737,-81.6516456,1
85,21.25,0.0,0.0,10.65381227,-81.63243761,1
86,21.5,0.0,0.0,10.64875717,-81.61322962,1
87,21.75,0.0,0.0,10.64370207,-81.59402163,1
88,22.0,0.0,0.0,10.63864697,-81.57481365,1
89,22.25,0.0,0.0,10.63359187,-81.55560566,1
90,22.5,0.0,0.0,10.62853677,-81.53639767,1
91,22.75,0.0,0.0,10.62348167,-81.51718968,1
92,23.0,0.0,0.0,10.61842657,-81.4979817,1
93,23.25,0.0,0.0,10.61337147,-81.47877371,1
94,23.5,0.0,0.0,10.60831637,-81.45956572,1
95,23.75,0.0,0.0,10.60326127,-81.44035773,1
96,24.0,0.0,0.0,10.59820617,-81.42114974,1
97,24.25,0.0,0.0,10.59315106,-81.40194176,1
98,24.5,0.0,0.0,10.58809596,-81.38273377,1
99,24.75,0.0,0.0,10.58304086,-81.36352578,1
100,25.0,0.0,0.0,10.57798576,-81.34431779,1
101,25.25,0.0,0.0,10.57293066,-81.32510981,1
102,25.5,0.0,0.0,10.56787556,-81.30590182,1
103,25.75,0.0,0.0,10.56282046,-81.28669383,1
104,26.0,0.0,0.0,10.55776536,-81.26748584,1
105,26.25,0.0,0.0,10.55271026,-81.24827786,1
106,26.5,0.0,0.0,10.54765516,-81.22906987,1
107,26.75,0.0,0.0,10.54260006,-81.20986188,1
108,27.0,0.0,0.0,10.53754496,-81.19065389,1
109,27.25,0.0,0.0,10.53248986,-81.17144591,1
110,27.5,0.0,0.0,10.52743475,-81.15223792,1
111,27.75,0.0,0.0,10.52237965,-81.13302993,1
112,28.0,0.0,0.0,10.51732455,-81.11382194,1
113,28.25,0.0,0.0,10.51226945,-81.09461396,1
114,28.5,0.0,0.0,10.50721435,-81.07540597,1
115,28.75,0.0,0.0,10.50215925,-81.05619798,1
116,29.0,0.0,0.0,10.49710415,-81.03698999,1
117,29.25,0.0,0.0,10.49204905,-81.017782,1
118,29.5,0.0,0.0,10.48699395,-80.99857402,1
119,29.75,0.0,0.0,10.48193885,-80.97936603,1
120,30.0,0.0,0.0,10.47688375,-80.96015804,1
121,30.25,0.0,0.0,10.47182865,-80.94095005,1
122,30.5,0.0,0.0,10.46677355,-80.92174207,1
123,30.75,0.0,0.0,10.46171845,-80.90253408,1
124,31.0,0.0,0.0,10.45666334,-80.88332609,1
125,31.25,0.0,0.0,10.45160824,-80.8641181,1
126,31.5,0.0,0.0,10.44655314,-80.84491012,1
127,31.75,0.0,0.0,10.44149804,-80.82570213,1
128,32.0,0.0,0.0,10.43644294,-80.80649414,1
129,32.25,0.0,0.0,10.43138784,-80.78728615,1
130,32.5,0.0,0.0,10.42633274,-80.76807817,1
131,32.75,0.0,0.0,10.42127764,-80.74887018,1
132,33.0,0.0,0.0,10.41622254,-80.72966219,1
133,33.25,0.0,0.0,10.41116744,-80.7104542,1
134,33.5,0.0,0.0,10.40611234,-80.69124622,1
135,33.75,0.0,0.0,10.40105724,-80.67203823,1
136,34.0,0.0,0.0,10.39600214,-80.65283024,1
137,34.25,0.0,0.0,10.39094703,-80.63362225,1
138,34.5,0.0,0.0,10.38589193,-80.61441426,1
139,34.75,0.0,0.0,10.38083683,-80.59520628,1
140,35.0,0.0,0.0,10.37578173,-80.57599829,1
141,35.25,0.0,0.0,10.37072663,-80.5567903,1
142,35.5,0.0,0.0,10.36567153,-80.53758231,1
143,35.75,0.0,0.0,10.36061643,-80.51837433,1
144,36.0,0.0,0.0,10.35556133,-80.49916634,1
145,36.25,0.0,0.0,10.35050623,-80.47995835,1
146,36.5,0.0,0.0,10.34545113,-80.46075036,1
147,36.75,0.0,0.0,10.34039603,-80.44154238,1
148,37.0,0.0,0.0,10.33534093,-80.42233439,1
149,37.25,0.0,0.0,10.33028583,-80.4031264,1
150,37.5,0.0,0.0,10.32523072,-80.38391841,1
151,37.75,0.0,0.0,10.32017562,-80.36471043,1
152,38.0,0.0,0.0,10.31512052,-80.34550244,1
153,38.25,0.0,0.0,10.31006542,-80.32629445,1
154,38.5,0.0,0.0,10.30501032,-80.30708646,1
155,38.75,0.0,0.0,10.29995522,-80.28787847,1
156,39.0,0.0,0.0,10.29490012,-80.26867049,1
157,39.25,0.0,0.0,10.28984502,-80.2494625,1
158,39.5,0.0,0.0,10.28478992,-80.23025451,1
159,39.75,0.0,0.0,10.27973482,-80.21104652,1
160,40.0,0.0,0.0,10.27467972,-80.19183854,1
161,40.25,0.0,0.0,10.26962462,-80.17263055,1
162,40.5,0.0,0.0,10.26456952,-80.15342256,1
163,40.75,0.0,0.0,10.25951442,-80.13421457,1
164,41.0,0.0,0.0,10.25445931,-80.11500659,1
165,41.25,0.0,0.0,10.24940421,-80.0957986,1
166,41.5,0.0,0.0,10.24434911,-80.07659061,1
167,41.75,0.0,0.0,10.23929401,-80.05738262,1
168,42.0,0.0,0.0,10.23423891,-80.03817464,1
169,42.25,0.0,0.0,10.22918381,-80.01896665,1
170,42.5,0.0,0.0,10.22412871,-79.99975866,1
171,42.75,0.0,0.0,10.21907361,-79.98055067,1
172,43.0,0.0,0.0,10.21401851,-79.96134269,1
173,43.25,0.0,0.0,10.20896341,-79.9421347,1
174,43.5,0.0,0.0,10.20390831,-79.92292671,1
175,43.75,0.0,0.0,10.19885321,-79.90371872,1
176,44.0,0.0,0.0,10.19379811,-79.88451073,1
177,44.25,0.0,0.0,10.188743,-79.86530275,1
178,44.5,0.0,0.0,10.1836879,-79.84609476,1
179,44.75,0.0,0.0,10.1786328,-79.82688677,1
180,45.0,0.0,0.0,10.1735777,-79.80767878,1
181,45.25,0.0,0.0,10.1685226,-79.7884708,1
182,45.5,0.0,0.0,10.1634675,-79.76926281,1
183,45.75,0.0,0.0,10.1584124,-79.75005482,1
184,46.0,0.0,0.0,10.1533573,-79.73084683,1
185,46.25,0.0,0.0,10.1483022,-79.71163885,1
186,46.5,0.0,0.0,10.1432471,-79.69243086,1
187,46.75,0.0,0.0,10.138192,-79.67322287,1
188,47.0,0.0,0.0,10.1331369,-79.65401488,1
189,47.25,0.0,0.0,10.1280818,-79.6348069,1
190,47.5,0.0,0.0,10.12302669,-79.61559891,1
191,47.75,0.0,0.0,10.11797159,-79.59639092,1
192,48.0,0.0,0.0,10.11291649,-79.57718293,1
193,48.25,0.0,0.0,10.10786139,-79.55797495,1
194,48.5,0.0,0.0,10.10280629,-79.53876696,1
195,48.75,0.0,0.0,10.09775119,-79.51955897,1
196,49.0,0.0,0.0,10.09269609,-79.50035098,1
197,49.25,0.0,0.0,10.08764099,-79.48114299,1
198,49.5,0.0,0.0,10.08258589,-79.46193501,1
199,49.75,0.0,0.0,10.07753079,-79.44272702,1
200,50.0,0.0,0.0,10.07247569,-79.42351903,1
201,50.25,0.0,0.0,10.06742059,-79.40431104,1
202,50.5,0.0,0.0,10.06236549,-79.38510306,1
203,50.75,0.0,0.0,10.05731039,-79.36589507,1
204,51.0,0.0,0.0,10.05225528,-79.34668708,1
205,51.25,0.0,0.0,10.04720018,-79.32747909,1
206,51.5,0.0,0.0,10.04214508,-79.30827111,1
207,51.75,0.0,0.0,10.03708998,-79.28906312,1
208,52.0,0.0,0.0,10.03203488,-79.26985513,1
209,52.25,0.0,0.0,10.02697978,-79.25064714,1
210,52.5,0.0,0.0,10.02192468,-79.23143916,1
211,52.75,0.0,0.0,10.01686958,-79.21223117,1
212,53.0,0.0,0.0,10.01181448,-79.19302318,1
213,53.25,0.0,0.0,10.00675938,-79.17381519,1
214,53.5,0.0,0.0,10.00170428,-79.15460721,1
215,53.75,0.0,0.0,9.996649176,-79.13539922,1
216,54.0,0.0,0.0,9.991594075,-79.11619123,1
217,54.25,0.0,0.0,9.986538975,-79.09698324,1
218,54.5,0.0,0.0,9.981483874,-79.07777525,1
219,54.75,0.0,0.0,9.976428773,-79.05856727,1
220,55.0,0.0,0.0,9.971373672,-79.03935928,1
221,55.25,0.0,0.0,9.966318572,-79.02015129,1
222,55.5,0.0,0.0,9.961263471,-79.0009433,1
223,55.75,0.0,0.0,9.95620837,-78.98173532,1
224,56.0,0.0,0.0,9.951153269,-78.96252733,1
225,56.25,0.0,0.0,9.946098169,-78.94331934,1
226,56.5,0.0,0.0,9.941043068,-78.92411135,1
227,56.75,0.0,0.0,9.935987967,-78.90490337,1
228,57.0,0.0,0.0,9.930932866,-78.88569538,1
229,57.25,0.0,0.0,9.925877766,-78.86648739,1
230,57.5,0.0,0.0,9.920822665,-78.8472794,1
231,57.75,0.0,0.0,9.915767564,-78.82807142,1
232,58.0,0.0,0.0,9.910712463,-78.80886343,1
233,58.25,0.0,0.0,9.905657363,-78.78965544,1
234,58.5,0.0,0.0,9.900602262,-78.77044745,1
235,58.75,0.0,0.0,9.895547161,-78.75123946,1
236,59.0,0.0,0.0,9.89049206,-78.73203148,1
237,59.25,0.0,0.0,9.88543696,-78.71282349,1
238,59.5,0.0,0.0,9.880381859,-78.6936155,1
239,59.75,0.0,0.0,9.875326758,-78.67440751,1
240,60.0,0.0,0.0,9.870271657,-78.65519953,1
241,60.25,0.0,0.0,9.865216557,-78.63599154,1
242,60.5,0.0,0.0,9.860161456,-78.61678355,1
243,60.75,0.0,0.0,9.855106355,-78.59757556,1
244,61.0,0.0,0.0,9.850051254,-78.57836758,1
245,61.25,0.0,0.0,9.844996154,-78.55915959,1
246,61.5,0.0,0.0,9.839941053,-78.5399516,1
247,61.75,0.0,0.0,9.834885952,-78.52074361,1
248,62.0,0.0,0.0,9.829830851,-78.50153563,1
249,62.25,0.0,0.0,9.824775751,-78.48232764,1
250,62.5,0.0,0.0,9.81972065,-78.46311965,1
251,62.75,0.0,0.0,9.814665549,-78.44391166,1
252,63.0,0.0,0.0,9.809610448,-78.42470368,1
253,63.25,0.0,0.0,9.804555348,-78.40549569,1
254,63.5,0.0,0.0,9.799500247,-78.3862877,1
255,63.75,0.0,0.0,9.794445146,-78.36707971,1
256,64.0,0.0,0.0,9.789390045,-78.34787172,1
257,64.25,0.0,0.0,9.784334945,-78.32866374,1
258,64.5,0.0,0.0,9.779279844,-78.30945575,1
259,64.75,0.0,0.0,9.774224743,-78.29024776,1
260,65.0,0.0,0.0,9.769169642,-78.27103977,1
261,65.25,0.0,0.0,9.764114542,-78.25183179,1
262,65.5,0.0,0.0,9.759059441,-78.2326238,1
263,65.75,0.0,0.0,9.75400434,-78.21341581,1
264,66.0,0.0,0.0,9.748949239,-78.19420782,1
265,66.25,0.0,0.0,9.743894139,-78.17499984,1
266,66.5,0.0,0.0,9.738839038,-78.15579185,1
267,66.75,0.0,0.0,9.733783937,-78.13658386,1
268,67.0,0.0,0.0,9.728728836,-78.11737587,1
269,67.25,0.0,0.0,9.723673736,-78.09816789,1
270,67.5,0.0,0.0,9.718618635,-78.0789599,1
271,67.75,0.0,0.0,9.713563534,-78.05975191,1
272,68.0,0.0,0.0,9.708508433,-78.04054392,1
273,68.25,0.0,0.0,9.703453333,-78.02133594,1
274,68.5,0.0,0.0,9.698398232,-78.00212795,1
275,68.75,0.0,0.0,9.693343131,-77.98291996,1
276,69.0,0.0,0.0,9.68828803,-77.96371197,1
277,69.25,0.0,0.0,9.68323293,-77.94450398,1
278,69.5,0.0,0.0,9.678177829,-77.925296,1
279,69.75,0.0,0.0,9.673122728,-77.90608801,1
280,70.0,0.0,0.0,9.668067627,-77.88688002,1
281,70.25,0.0,0.0,9.663012527,-77.86767203,1
282,70.5,0.0,0.0,9.657957426,-77.84846405,1
283,70.75,0.0,0.0,9.652902325,-77.82925606,1
284,71.0,0.0,0.0,9.647847224,-77.81004807,1
285,71.25,0.0,0.0,9.642792124,-77.79084008,1
286,71.5,0.0,0.0,9.637737023,-77.7716321,1
287,71.75,0.0,0.0,9.632681922,-77.75242411,1
288,72.0,0.0,0.0,9.627626821,-77.73321612,1
0,0.0,0.1263353211,0.06492840887,11.209831161099999,-83.20018815112999,2
1,0.25,0.1263353211,0.06492840887,11.204776061099999,-83.18098016113,2
2,0.5,0.1263353211,0.06492840887,11.199720961099999,-83.16177217113,2
3,0.75,0.1263353211,0.06492840887,11.194665861099999,-83.14256418113,2
4,1.0,0.1263353211,0.06492840887,11.189610751099998,-83.12335620113,2
5,1.25,0.1263353211,0.06492840887,11.184555651099998,-83.10414821113,2
6,1.5,0.1263353211,0.06492840887,11.179500551099999,-83.08494022113,2
7,1.75,0.1263353211,0.06492840887,11.174445451099999,-83.06573223113,2
8,2.0,0.1263353211,0.06492840887,11.169390351099999,-83.04652425113,2
9,2.25,0.1263353211,0.06492840887,11.164335251099999,-83.02731626113,2
10,2.5,0.1263353211,0.06492840887,11.159280151099999,-83.00810827113,2
11,2.75,0.1263353211,0.06492840887,11.1542250511,-82.98890028113,2
12,3.0,0.1263353211,0.06492840887,11.1491699511,-82.96969230113,2
13,3.25,0.1263353211,0.06492840887,11.1441148511,-82.95048431113,2
14,3.5,0.1263353211,0.06492840887,11.1390597511,-82.93127632113,2
15,3.75,0.1263353211,0.06492840887,11.1340046511,-82.91206833113,2
16,4.0,0.1263353211,0.06492840887,11.1289495511,-82.89286034113,2
17,4.25,0.1263353211,0.06492840887,11.1238944411,-82.87365236113,2
18,4.5,0.1263353211,0.06492840887,11.1188393411,-82.85444437113,2
19,4.75,0.1263353211,0.06492840887,11.1137842411,-82.83523638113,2
20,5.0,0.1263353211,0.06492840887,11.1087291411,-82.81602839113,2
21,5.25,0.1263353211,0.06492840887,11.1036740411,-82.79682041113,2
22,5.5,0.1263353211,0.06492840887,11.0986189411,-82.77761242113,2
23,5.75,0.1263353211,0.06492840887,11.0935638411,-82.75840443113,2
24,6.0,0.1263353211,0.06492840887,11.0885087411,-82.73919644112999,2
25,6.25,0.1263353211,0.06492840887,11.0834536411,-82.71998846113,2
26,6.5,0.1263353211,0.06492840887,11.0783985411,-82.70078047113,2
27,6.75,0.1263353211,0.06492840887,11.0733434411,-82.68157248112999,2
28,7.0,0.1263353211,0.06492840887,11.0682883411,-82.66236449112999,2
29,7.25,0.1263353211,0.06492840887,11.0632332411,-82.64315651113,2
30,7.5,0.1263353211,0.06492840887,11.0581781311,-82.62394852113,2
31,7.75,0.1263353211,0.06492840887,11.0531230311,-82.60474053112999,2
32,8.0,0.1263353211,0.06492840887,11.0480679311,-82.58553254113,2
33,8.25,0.1263353211,0.06492840887,11.0430128311,-82.56632456113,2
34,8.5,0.1263353211,0.06492840887,11.0379577311,-82.54711657112999,2
35,8.75,0.1263353211,0.06492840887,11.0329026311,-82.52790858112999,2
36,9.0,0.1263353211,0.06492840887,11.0278475311,-82.50870059113,2
37,9.25,0.1263353211,0.06492840887,11.022792431100001,-82.48949260113,2
38,9.5,0.1263353211,0.06492840887,11.017737331100001,-82.47028462112999,2
39,9.75,0.1263353211,0.06492840887,11.012682231100001,-82.45107663113,2
40,10.0,0.1263353211,0.06492840887,11.007627131100001,-82.43186864113,2
41,10.25,0.1263353211,0.06492840887,11.002572031100001,-82.41266065113,2
42,10.5,0.1263353211,0.06492840887,10.997516931100002,-82.39345267112999,2
43,10.75,0.1263353211,0.06492840887,10.992461831100002,-82.37424468113,2
44,11.0,0.1263353211,0.06492840887,10.987406721100001,-82.35503669113,2
45,11.25,0.1263353211,0.06492840887,10.982351621100001,-82.33582870113,2
46,11.5,0.1263353211,0.06492840887,10.977296521100001,-82.31662072113,2
47,11.75,0.1263353211,0.06492840887,10.972241421100001,-82.29741273113,2
48,12.0,0.1263353211,0.06492840887,10.967186321100002,-82.27820474113,2
49,12.25,0.1263353211,0.06492840887,10.962131221100002,-82.25899675113,2
50,12.5,0.1263353211,0.06492840887,10.957076121099998,-82.23978877113,2
51,12.75,0.1263353211,0.06492840887,10.952021021099998,-82.22058078113,2
52,13.0,0.1263353211,0.06492840887,10.946965921099999,-82.20137279113,2
53,13.25,0.1263353211,0.06492840887,10.941910821099999,-82.18216480113,2
54,13.5,0.1263353211,0.06492840887,10.936855721099999,-82.16295682113,2
55,13.75,0.1263353211,0.06492840887,10.931800621099999,-82.14374883113,2
56,14.0,0.1263353211,0.06492840887,10.926745521099999,-82.12454084113,2
57,14.25,0.1263353211,0.06492840887,10.921690411099998,-82.10533285113,2
58,14.5,0.1263353211,0.06492840887,10.916635311099999,-82.08612486113,2
59,14.75,0.1263353211,0.06492840887,10.911580211099999,-82.06691688113,2
60,15.0,0.1263353211,0.06492840887,10.906525111099999,-82.04770889113,2
61,15.25,0.1263353211,0.06492840887,10.901470011099999,-82.02850090113,2
62,15.5,0.1263353211,0.06492840887,10.896414911099999,-82.00929291113,2
63,15.75,0.1263353211,0.06492840887,10.8913598111,-81.99008493113,2
64,16.0,0.1263353211,0.06492840887,10.8863047111,-81.97087694113,2
65,16.25,0.1263353211,0.06492840887,10.8812496111,-81.95166895113,2
66,16.5,0.1263353211,0.06492840887,10.8761945111,-81.93246096112999,2
67,16.75,0.1263353211,0.06492840887,10.8711394111,-81.91325298113,2
68,17.0,0.1263353211,0.06492840887,10.8660843111,-81.89404499113,2
69,17.25,0.1263353211,0.06492840887,10.8610292111,-81.87483700113,2
70,17.5,0.1263353211,0.06492840887,10.8559741011,-81.85562901112999,2
71,17.75,0.1263353211,0.06492840887,10.8509190011,-81.83642103113,2
72,18.0,0.1263353211,0.06492840887,10.8458639011,-81.81721304113,2
73,18.25,0.1263353211,0.06492840887,10.8408088011,-81.79800505112999,2
74,18.5,0.1263353211,0.06492840887,10.8357537011,-81.77879706112999,2
75,18.75,0.1263353211,0.06492840887,10.8306986011,-81.75958907113,2
76,19.0,0.1263353211,0.06492840887,10.8256435011,-81.74038109113,2
77,19.25,0.1263353211,0.06492840887,10.8205884011,-81.72117310112999,2
78,19.5,0.1263353211,0.06492840887,10.8155333011,-81.70196511113,2
79,19.75,0.1263353211,0.06492840887,10.8104782011,-81.68275712113,2
80,20.0,0.1263353211,0.06492840887,10.8054231011,-81.66354914112999,2
81,20.25,0.1263353211,0.06492840887,10.8003680011,-81.64434115112999,2
82,20.5,0.1263353211,0.06492840887,10.7953129011,-81.62513316113,2
83,20.75,0.1263353211,0.06492840887,10.790257801100001,-81.60592517113,2
84,21.0,0.1263353211,0.06492840887,10.7852026911,-81.58671719112999,2
85,21.25,0.1263353211,0.06492840887,10.7801475911,-81.56750920113,2
86,21.5,0.1263353211,0.06492840887,10.7750924911,-81.54830121113,2
87,21.75,0.1263353211,0.06492840887,10.7700373911,-81.52909322113,2
88,22.0,0.1263353211,0.06492840887,10.7649822911,-81.50988524113,2
89,22.25,0.1263353211,0.06492840887,10.759927191100001,-81.49067725113,2
90,22.5,0.1263353211,0.06492840887,10.754872091100001,-81.47146926113,2
91,22.75,0.1263353211,0.06492840887,10.749816991100001,-81.45226127113,2
92,23.0,0.1263353211,0.06492840887,10.744761891100001,-81.43305329113,2
93,23.25,0.1263353211,0.06492840887,10.739706791100001,-81.41384530113,2
94,23.5,0.1263353211,0.06492840887,10.734651691100002,-81.39463731113,2
95,23.75,0.1263353211,0.06492840887,10.729596591100002,-81.37542932113,2
96,24.0,0.1263353211,0.06492840887,10.724541491099998,-81.35622133113,2
97,24.25,0.1263353211,0.06492840887,10.719486381100001,-81.33701335113,2
98,24.5,0.1263353211,0.06492840887,10.714431281100001,-81.31780536113,2
99,24.75,0.1263353211,0.06492840887,10.709376181100001,-81.29859737113,2
100,25.0,0.1263353211,0.06492840887,10.704321081100002,-81.27938938113,2
101,25.25,0.1263353211,0.06492840887,10.699265981100002,-81.26018140113,2
102,25.5,0.1263353211,0.06492840887,10.694210881099998,-81.24097341113,2
103,25.75,0.1263353211,0.06492840887,10.689155781099998,-81.22176542113,2
104,26.0,0.1263353211,0.06492840887,10.684100681099999,-81.20255743113,2
105,26.25,0.1263353211,0.06492840887,10.679045581099999,-81.18334945113,2
106,26.5,0.1263353211,0.06492840887,10.673990481099999,-81.16414146113,2
107,26.75,0.1263353211,0.06492840887,10.668935381099999,-81.14493347113,2
108,27.0,0.1263353211,0.06492840887,10.663880281099999,-81.12572548112999,2
109,27.25,0.1263353211,0.06492840887,10.6588251811,-81.10651750113,2
110,27.5,0.1263353211,0.06492840887,10.653770071099999,-81.08730951113,2
111,27.75,0.1263353211,0.06492840887,10.648714971099999,-81.06810152113,2
112,28.0,0.1263353211,0.06492840887,10.643659871099999,-81.04889353112999,2
113,28.25,0.1263353211,0.06492840887,10.638604771099999,-81.02968555113,2
114,28.5,0.1263353211,0.06492840887,10.633549671099999,-81.01047756113,2
115,28.75,0.1263353211,0.06492840887,10.6284945711,-80.99126957112999,2
116,29.0,0.1263353211,0.06492840887,10.6234394711,-80.97206158112999,2
117,29.25,0.1263353211,0.06492840887,10.6183843711,-80.95285359113,2
118,29.5,0.1263353211,0.06492840887,10.6133292711,-80.93364561113,2
119,29.75,0.1263353211,0.06492840887,10.6082741711,-80.91443762112999,2
120,30.0,0.1263353211,0.06492840887,10.6032190711,-80.89522963113,2
121,30.25,0.1263353211,0.06492840887,10.5981639711,-80.87602164113,2
122,30.5,0.1263353211,0.06492840887,10.5931088711,-80.85681366112999,2
123,30.75,0.1263353211,0.06492840887,10.5880537711,-80.83760567112999,2
124,31.0,0.1263353211,0.06492840887,10.5829986611,-80.81839768113,2
125,31.25,0.1263353211,0.06492840887,10.5779435611,-80.79918969113,2
126,31.5,0.1263353211,0.06492840887,10.5728884611,-80.77998171112999,2
127,31.75,0.1263353211,0.06492840887,10.5678333611,-80.76077372113,2
128,32.0,0.1263353211,0.06492840887,10.5627782611,-80.74156573113,2
129,32.25,0.1263353211,0.06492840887,10.5577231611,-80.72235774113,2
130,32.5,0.1263353211,0.06492840887,10.5526680611,-80.70314976112999,2
131,32.75,0.1263353211,0.06492840887,10.5476129611,-80.68394177113,2
132,33.0,0.1263353211,0.06492840887,10.5425578611,-80.66473378113,2
133,33.25,0.1263353211,0.06492840887,10.5375027611,-80.64552579113,2
134,33.5,0.1263353211,0.06492840887,10.5324476611,-80.62631781113,2
135,33.75,0.1263353211,0.06492840887,10.527392561100001,-80.60710982113,2
136,34.0,0.1263353211,0.06492840887,10.522337461100001,-80.58790183113,2
137,34.25,0.1263353211,0.06492840887,10.5172823511,-80.56869384113,2
138,34.5,0.1263353211,0.06492840887,10.5122272511,-80.54948585113,2
139,34.75,0.1263353211,0.06492840887,10.5071721511,-80.53027787113,2
140,35.0,0.1263353211,0.06492840887,10.5021170511,-80.51106988113,2
141,35.25,0.1263353211,0.06492840887,10.497061951100001,-80.49186189113,2
142,35.5,0.1263353211,0.06492840887,10.492006851100001,-80.47265390113,2
143,35.75,0.1263353211,0.06492840887,10.486951751100001,-80.45344592113,2
144,36.0,0.1263353211,0.06492840887,10.481896651100001,-80.43423793113,2
145,36.25,0.1263353211,0.06492840887,10.476841551100001,-80.41502994113,2
146,36.5,0.1263353211,0.06492840887,10.471786451100002,-80.39582195113,2
