,Time,dlat,dlon,Latitude,Longitude,Drone
148,37.0,0.0,0.0,7.173437151,-87.91830171,67
149,37.25,0.0,0.0,7.168775105,-87.91526051,67
150,37.5,0.0,0.0,7.16411306,-87.91221931,67
151,37.75,0.0,0.0,7.159451014,-87.90917811,67
152,38.0,0.0,0.0,7.154788969,-87.90613691,67
153,38.25,0.0,0.0,7.150126923,-87.90309572,67
154,38.5,0.0,0.0,7.145464878,-87.90005452,67
155,38.75,0.0,0.0,7.140802832,-87.89701332,67
156,39.0,0.0,0.0,7.136140787,-87.89397212,67
157,39.25,0.0,0.0,7.131478741,-87.89093092,67
158,39.5,0.0,0.0,7.126816696,-87.88788972,67
159,39.75,0.0,0.0,7.12215465,-87.88484853,67
160,40.0,0.0,0.0,7.117492605,-87.88180733,67
161,40.25,0.0,0.0,7.112830559,-87.87876613,67
162,40.5,0.0,0.0,7.108168514,-87.87572493,67
163,40.75,0.0,0.0,7.103506468,-87.87268373,67
164,41.0,0.0,0.0,7.098844423,-87.86964254,67
165,41.25,0.0,0.0,7.094182377,-87.86660134,67
166,41.5,0.0,0.0,7.089520332,-87.86356014,67
167,41.75,0.0,0.0,7.084858286,-87.86051894,67
168,42.0,0.0,0.0,7.080196241,-87.85747774,67
169,42.25,0.0,0.0,7.075534195,-87.85443654,67
170,42.5,0.0,0.0,7.07087215,-87.85139535,67
171,42.75,0.0,0.0,7.066210104,-87.84835415,67
172,43.0,0.0,0.0,7.061548059,-87.84531295,67
173,43.25,0.0,0.0,7.056886013,-87.84227175,67
174,43.5,0.0,0.0,7.052223968,-87.83923055,67
175,43.75,0.0,0.0,7.047561922,-87.83618936,67
176,44.0,0.0,0.0,7.042899877,-87.83314816,67
177,44.25,0.0,0.0,7.038237831,-87.83010696,67
178,44.5,0.0,0.0,7.033575786,-87.82706576,67
179,44.75,0.0,0.0,7.02891374,-87.82402456,67
180,45.0,0.0,0.0,7.024251695,-87.82098336,67
181,45.25,0.0,0.0,7.019589649,-87.81794217,67
182,45.5,0.0,0.0,7.014927604,-87.81490097,67
183,45.75,0.0,0.0,7.010265558,-87.81185977,67
184,46.0,0.0,0.0,7.005603513,-87.80881857,67
185,46.25,0.0,0.0,7.000941467,-87.80577737,67
186,46.5,0.0,0.0,6.996279422,-87.80273618,67
187,46.75,0.0,0.0,6.991617376,-87.79969498,67
188,47.0,0.0,0.0,6.986955331,-87.79665378,67
189,47.25,0.0,0.0,6.982293285,-87.79361258,67
190,47.5,0.0,0.0,6.97763124,-87.79057138,67
191,47.75,0.0,0.0,6.972969194,-87.78753018,67
192,48.0,0.0,0.0,6.968307149,-87.78448899,67
193,48.25,0.0,0.0,6.963645103,-87.78144779,67
194,48.5,0.0,0.0,6.958983058,-87.77840659,67
195,48.75,0.0,0.0,6.954321012,-87.77536539,67
196,49.0,0.0,0.0,6.949658967,-87.77232419,67
197,49.25,0.0,0.0,6.944996921,-87.769283,67
198,49.5,0.0,0.0,6.940334876,-87.7662418,67
199,49.75,0.0,0.0,6.935672831,-87.7632006,67
200,50.0,0.0,0.0,6.931010785,-87.7601594,67
201,50.25,0.0,0.0,6.92634874,-87.7571182,67
202,50.5,0.0,0.0,6.921686694,-87.754077,67
203,50.75,0.0,0.0,6.917024649,-87.75103581,67
204,51.0,0.0,0.0,6.912362603,-87.74799461,67
205,51.25,0.0,0.0,6.907700558,-87.74495341,67
206,51.5,0.0,0.0,6.903038512,-87.74191221,67
207,51.75,0.0,0.0,6.898376467,-87.73887101,67
208,52.0,0.0,0.0,6.893714421,-87.73582982,67
209,52.25,0.0,0.0,6.889052376,-87.73278862,67
210,52.5,0.0,0.0,6.88439033,-87.72974742,67
211,52.75,0.0,0.0,6.879728285,-87.72670622,67
212,53.0,0.0,0.0,6.875066239,-87.72366502,67
213,53.25,0.0,0.0,6.870404194,-87.72062382,67
214,53.5,0.0,0.0,6.865742148,-87.71758263,67
215,53.75,0.0,0.0,6.861080103,-87.71454143,67
216,54.0,0.0,0.0,6.856418057,-87.71150023,67
217,54.25,0.0,0.0,6.851756012,-87.70845903,67
218,54.5,0.0,0.0,6.847093966,-87.70541783,67
219,54.75,0.0,0.0,6.842431921,-87.70237663,67
220,55.0,0.0,0.0,6.837769875,-87.69933544,67
221,55.25,0.0,0.0,6.83310783,-87.69629424,67
222,55.5,0.0,0.0,6.828445784,-87.69325304,67
223,55.75,0.0,0.0,6.823783739,-87.69021184,67
224,56.0,0.0,0.0,6.819121693,-87.68717064,67
225,56.25,0.0,0.0,6.814459648,-87.68412945,67
226,56.5,0.0,0.0,6.809797602,-87.68108825,67
227,56.75,0.0,0.0,6.805135557,-87.67804705,67
228,57.0,0.0,0.0,6.800473511,-87.67500585,67
229,57.25,0.0,0.0,6.795811466,-87.67196465,67
230,57.5,0.0,0.0,6.79114942,-87.66892345,67
231,57.75,0.0,0.0,6.786487375,-87.66588226,67
232,58.0,0.0,0.0,6.781825329,-87.66284106,67
233,58.25,0.0,0.0,6.777163284,-87.65979986,67
234,58.5,0.0,0.0,6.772501238,-87.65675866,67
235,58.75,0.0,0.0,6.767839193,-87.65371746,67
236,59.0,0.0,0.0,6.763177147,-87.65067627,67
237,59.25,0.0,0.0,6.758515102,-87.64763507,67
238,59.5,0.0,0.0,6.753853056,-87.64459387,67
239,59.75,0.0,0.0,6.749191011,-87.64155267,67
240,60.0,0.0,0.0,6.744528965,-87.63851147,67
241,60.25,0.0,0.0,6.73986692,-87.63547027,67
242,60.5,0.0,0.0,6.735204874,-87.63242908,67
243,60.75,0.0,0.0,6.730542829,-87.62938788,67
244,61.0,0.0,0.0,6.725880783,-87.62634668,67
245,61.25,0.0,0.0,6.721218738,-87.62330548,67
246,61.5,0.0,0.0,6.716556692,-87.62026428,67
247,61.75,0.0,0.0,6.711894647,-87.61722309,67
248,62.0,0.0,0.0,6.707232601,-87.61418189,67
249,62.25,0.0,0.0,6.702570556,-87.61114069,67
250,62.5,0.0,0.0,6.69790851,-87.60809949,67
251,62.75,0.0,0.0,6.693246465,-87.60505829,67
252,63.0,0.0,0.0,6.688584419,-87.60201709,67
253,63.25,0.0,0.0,6.683922374,-87.5989759,67
254,63.5,0.0,0.0,6.679260328,-87.5959347,67
255,63.75,0.0,0.0,6.674598283,-87.5928935,67
256,64.0,0.0,0.0,6.669936237,-87.5898523,67
257,64.25,0.0,0.0,6.665274192,-87.5868111,67
258,64.5,0.0,0.0,6.660612146,-87.58376991,67
259,64.75,0.0,0.0,6.655950101,-87.58072871,67
260,65.0,0.0,0.0,6.651288056,-87.57768751,67
261,65.25,0.0,0.0,6.64662601,-87.57464631,67
262,65.5,0.0,0.0,6.641963965,-87.57160511,67
263,65.75,0.0,0.0,6.637301919,-87.56856391,67
264,66.0,0.0,0.0,6.632639874,-87.56552272,67
265,66.25,0.0,0.0,6.627977828,-87.56248152,67
266,66.5,0.0,0.0,6.623315783,-87.55944032,67
267,66.75,0.0,0.0,6.618653737,-87.55639912,67
268,67.0,0.0,0.0,6.613991692,-87.55335792,67
269,67.25,0.0,0.0,6.609329646,-87.55031673,67
270,67.5,0.0,0.0,6.604667601,-87.54727553,67
271,67.75,0.0,0.0,6.600005555,-87.54423433,67
272,68.0,0.0,0.0,6.59534351,-87.54119313,67
273,68.25,0.0,0.0,6.590681464,-87.53815193,67
274,68.5,0.0,0.0,6.586019419,-87.53511073,67
275,68.75,0.0,0.0,6.581357373,-87.53206954,67
276,69.0,0.0,0.0,6.576695328,-87.52902834,67
277,69.25,0.0,0.0,6.572033282,-87.52598714,67
278,69.5,0.0,0.0,6.567371237,-87.52294594,67
279,69.75,0.0,0.0,6.562709191,-87.51990474,67
280,70.0,0.0,0.0,6.558047146,-87.51686355,67
281,70.25,0.0,0.0,6.5533851,-87.51382235,67
282,70.5,0.0,0.0,6.548723055,-87.51078115,67
283,70.75,0.0,0.0,6.544061009,-87.50773995,67
284,71.0,0.0,0.0,6.539398964,-87.50469875,67
285,71.25,0.0,0.0,6.534736918,-87.50165755,67
286,71.5,0.0,0.0,6.530074873,-87.49861636,67
287,71.75,0.0,0.0,6.525412827,-87.49557516,67
288,72.0,0.0,0.0,6.520750782,-87.49253396,67
0,0.0,-0.02032952299,-0.1362304731,7.84309036001,-88.5046295131,68
1,0.25,-0.02032952299,-0.1362304731,7.83842831501,-88.5015883131,68
2,0.5,-0.02032952299,-0.1362304731,7.83376626901,-88.4985471131,68
3,0.75,-0.02032952299,-0.1362304731,7.82910422401,-88.4955059131,68
4,1.0,-0.02032952299,-0.1362304731,7.82444217801,-88.4924647231,68
5,1.25,-0.02032952299,-0.1362304731,7.81978013301,-88.4894235231,68
6,1.5,-0.02032952299,-0.1362304731,7.81511808701,-88.4863823231,68
7,1.75,-0.02032952299,-0.1362304731,7.81045604201,-88.4833411231,68
8,2.0,-0.02032952299,-0.1362304731,7.80579399601,-88.4802999231,68
9,2.25,-0.02032952299,-0.1362304731,7.80113195101,-88.4772587331,68
10,2.5,-0.02032952299,-0.1362304731,7.79646990501,-88.4742175331,68
11,2.75,-0.02032952299,-0.1362304731,7.79180786001,-88.4711763331,68
12,3.0,-0.02032952299,-0.1362304731,7.78714581401,-88.4681351331,68
13,3.25,-0.02032952299,-0.1362304731,7.78248376901,-88.4650939331,68
14,3.5,-0.02032952299,-0.1362304731,7.77782172301,-88.4620527331,68
15,3.75,-0.02032952299,-0.1362304731,7.77315967801,-88.4590115431,68
16,4.0,-0.02032952299,-0.1362304731,7.76849763301,-88.4559703431,68
17,4.25,-0.02032952299,-0.1362304731,7.76383558701,-88.4529291431,68
18,4.5,-0.02032952299,-0.1362304731,7.75917354201,-88.4498879431,68
19,4.75,-0.02032952299,-0.1362304731,7.75451149601,-88.4468467431,68
20,5.0,-0.02032952299,-0.1362304731,7.74984945101,-88.4438055531,68
21,5.25,-0.02032952299,-0.1362304731,7.74518740501,-88.4407643531,68
22,5.5,-0.02032952299,-0.1362304731,7.74052536001,-88.4377231531,68
23,5.75,-0.02032952299,-0.1362304731,7.73586331401,-88.4346819531,68
24,6.0,-0.02032952299,-0.1362304731,7.73120126901,-88.4316407531,68
25,6.25,-0.02032952299,-0.1362304731,7.72653922301,-88.4285995531,68
26,6.5,-0.02032952299,-0.1362304731,7.72187717801,-88.4255583631,68
27,6.75,-0.02032952299,-0.1362304731,7.71721513201,-88.4225171631,68
28,7.0,-0.02032952299,-0.1362304731,7.71255308701,-88.4194759631,68
29,7.25,-0.02032952299,-0.1362304731,7.70789104101,-88.4164347631,68
30,7.5,-0.02032952299,-0.1362304731,7.70322899601,-88.4133935631,68
31,7.75,-0.02032952299,-0.1362304731,7.69856695001,-88.4103523731,68
32,8.0,-0.02032952299,-0.1362304731,7.69390490501,-88.4073111731,68
33,8.25,-0.02032952299,-0.1362304731,7.68924285901,-88.4042699731,68
34,8.5,-0.02032952299,-0.1362304731,7.68458081401,-88.4012287731,68
35,8.75,-0.02032952299,-0.1362304731,7.67991876801,-88.3981875731,68
36,9.0,-0.02032952299,-0.1362304731,7.67525672301,-88.3951463731,68
37,9.25,-0.02032952299,-0.1362304731,7.67059467701,-88.3921051831,68
38,9.5,-0.02032952299,-0.1362304731,7.66593263201,-88.3890639831,68
39,9.75,-0.02032952299,-0.1362304731,7.66127058601,-88.3860227831,68
40,10.0,-0.02032952299,-0.1362304731,7.65660854101,-88.3829815831,68
41,10.25,-0.02032952299,-0.1362304731,7.65194649501,-88.3799403831,68
42,10.5,-0.02032952299,-0.1362304731,7.64728445001,-88.3768991931,68
43,10.75,-0.02032952299,-0.1362304731,7.64262240401,-88.3738579931,68
44,11.0,-0.02032952299,-0.1362304731,7.63796035901,-88.3708167931,68
45,11.25,-0.02032952299,-0.1362304731,7.63329831301,-88.3677755931,68
46,11.5,-0.02032952299,-0.1362304731,7.62863626801,-88.3647343931,68
47,11.75,-0.02032952299,-0.1362304731,7.62397422201,-88.3616931931,68
48,12.0,-0.02032952299,-0.1362304731,7.61931217701,-88.3586520031,68
49,12.25,-0.02032952299,-0.1362304731,7.61465013101,-88.3556108031,68
50,12.5,-0.02032952299,-0.1362304731,7.6099880860099995,-88.3525696031,68
51,12.75,-0.02032952299,-0.1362304731,7.60532604001,-88.3495284031,68
52,13.0,-0.02032952299,-0.1362304731,7.60066399501,-88.3464872031,68
53,13.25,-0.02032952299,-0.1362304731,7.59600194901,-88.3434460131,68
54,13.5,-0.02032952299,-0.1362304731,7.59133990401,-88.3404048131,68
55,13.75,-0.02032952299,-0.1362304731,7.58667785801,-88.3373636131,68
56,14.0,-0.02032952299,-0.1362304731,7.58201581301,-88.3343224131,68
57,14.25,-0.02032952299,-0.1362304731,7.57735376701,-88.3312812131,68
58,14.5,-0.02032952299,-0.1362304731,7.57269172201,-88.3282400131,68
59,14.75,-0.02032952299,-0.1362304731,7.56802967601,-88.3251988231,68
60,15.0,-0.02032952299,-0.1362304731,7.56336763101,-88.3221576231,68
61,15.25,-0.02032952299,-0.1362304731,7.55870558501,-88.3191164231,68
62,15.5,-0.02032952299,-0.1362304731,7.55404354001,-88.3160752231,68
63,15.75,-0.02032952299,-0.1362304731,7.54938149401,-88.3130340231,68
64,16.0,-0.02032952299,-0.1362304731,7.54471944901,-88.3099928231,68
65,16.25,-0.02032952299,-0.1362304731,7.54005740301,-88.3069516331,68
66,16.5,-0.02032952299,-0.1362304731,7.53539535801,-88.3039104331,68
67,16.75,-0.02032952299,-0.1362304731,7.53073331201,-88.3008692331,68
68,17.0,-0.02032952299,-0.1362304731,7.52607126701,-88.2978280331,68
69,17.25,-0.02032952299,-0.1362304731,7.52140922101,-88.2947868331,68
70,17.5,-0.02032952299,-0.1362304731,7.51674717601,-88.2917456431,68
71,17.75,-0.02032952299,-0.1362304731,7.51208513001,-88.2887044431,68
72,18.0,-0.02032952299,-0.1362304731,7.50742308501,-88.2856632431,68
73,18.25,-0.02032952299,-0.1362304731,7.50276103901,-88.2826220431,68
74,18.5,-0.02032952299,-0.1362304731,7.49809899401,-88.27958084309999,68
75,18.75,-0.02032952299,-0.1362304731,7.49343694801,-88.2765396431,68
76,19.0,-0.02032952299,-0.1362304731,7.48877490301,-88.2734984531,68
77,19.25,-0.02032952299,-0.1362304731,7.48411285801,-88.2704572531,68
78,19.5,-0.02032952299,-0.1362304731,7.47945081201,-88.26741605309999,68
79,19.75,-0.02032952299,-0.1362304731,7.47478876701,-88.2643748531,68
80,20.0,-0.02032952299,-0.1362304731,7.47012672101,-88.2613336531,68
81,20.25,-0.02032952299,-0.1362304731,7.46546467601,-88.2582924631,68
82,20.5,-0.02032952299,-0.1362304731,7.46080263001,-88.25525126309999,68
83,20.75,-0.02032952299,-0.1362304731,7.45614058501,-88.2522100631,68
84,21.0,-0.02032952299,-0.1362304731,7.45147853901,-88.2491688631,68
85,21.25,-0.02032952299,-0.1362304731,7.44681649401,-88.2461276631,68
86,21.5,-0.02032952299,-0.1362304731,7.44215444801,-88.2430864631,68
87,21.75,-0.02032952299,-0.1362304731,7.43749240301,-88.2400452731,68
88,22.0,-0.02032952299,-0.1362304731,7.43283035701,-88.2370040731,68
89,22.25,-0.02032952299,-0.1362304731,7.42816831201,-88.2339628731,68
90,22.5,-0.02032952299,-0.1362304731,7.42350626601,-88.2309216731,68
91,22.75,-0.02032952299,-0.1362304731,7.41884422101,-88.2278804731,68
92,23.0,-0.02032952299,-0.1362304731,7.41418217501,-88.2248392831,68
93,23.25,-0.02032952299,-0.1362304731,7.40952013001,-88.2217980831,68
94,23.5,-0.02032952299,-0.1362304731,7.40485808401,-88.2187568831,68
95,23.75,-0.02032952299,-0.1362304731,7.40019603901,-88.2157156831,68
96,24.0,-0.02032952299,-0.1362304731,7.39553399301,-88.2126744831,68
97,24.25,-0.02032952299,-0.1362304731,7.39087194801,-88.2096332831,68
98,24.5,-0.02032952299,-0.1362304731,7.38620990201,-88.2065920931,68
99,24.75,-0.02032952299,-0.1362304731,7.38154785701,-88.2035508931,68
100,25.0,-0.02032952299,-0.1362304731,7.37688581101,-88.2005096931,68
101,25.25,-0.02032952299,-0.1362304731,7.37222376601,-88.1974684931,68
102,25.5,-0.02032952299,-0.1362304731,7.36756172001,-88.1944272931,68
103,25.75,-0.02032952299,-0.1362304731,7.36289967501,-88.1913861031,68
104,26.0,-0.02032952299,-0.1362304731,7.35823762901,-88.1883449031,68
105,26.25,-0.02032952299,-0.1362304731,7.35357558401,-88.1853037031,68
106,26.5,-0.02032952299,-0.1362304731,7.34891353801,-88.1822625031,68
107,26.75,-0.02032952299,-0.1362304731,7.34425149301,-88.1792213031,68
108,27.0,-0.02032952299,-0.1362304731,7.33958944701,-88.1761801031,68
109,27.25,-0.02032952299,-0.1362304731,7.33492740201,-88.1731389131,68
110,27.5,-0.02032952299,-0.1362304731,7.33026535601,-88.1700977131,68
111,27.75,-0.02032952299,-0.1362304731,7.32560331101,-88.1670565131,68
112,28.0,-0.02032952299,-0.1362304731,7.32094126501,-88.1640153131,68
113,28.25,-0.02032952299,-0.1362304731,7.31627922001,-88.1609741131,68
114,28.5,-0.02032952299,-0.1362304731,7.31161717401,-88.1579329231,68
115,28.75,-0.02032952299,-0.1362304731,7.30695512901,-88.1548917231,68
116,29.0,-0.02032952299,-0.1362304731,7.30229308301,-88.1518505231,68
117,29.25,-0.02032952299,-0.1362304731,7.29763103801,-88.1488093231,68
118,29.5,-0.02032952299,-0.1362304731,7.29296899201,-88.1457681231,68
119,29.75,-0.02032952299,-0.1362304731,7.28830694701,-88.1427269231,68
120,30.0,-0.02032952299,-0.1362304731,7.28364490101,-88.1396857331,68
121,30.25,-0.02032952299,-0.1362304731,7.27898285601,-88.1366445331,68
122,30.5,-0.02032952299,-0.1362304731,7.27432081001,-88.1336033331,68
123,30.75,-0.02032952299,-0.1362304731,7.26965876501,-88.1305621331,68
124,31.0,-0.02032952299,-0.1362304731,7.26499671901,-88.1275209331,68
125,31.25,-0.02032952299,-0.1362304731,7.26033467401,-88.1244797431,68
126,31.5,-0.02032952299,-0.1362304731,7.25567262801,-88.1214385431,68
127,31.75,-0.02032952299,-0.1362304731,7.25101058301,-88.1183973431,68
128,32.0,-0.02032952299,-0.1362304731,7.24634853701,-88.1153561431,68
129,32.25,-0.02032952299,-0.1362304731,7.24168649201,-88.1123149431,68
130,32.5,-0.02032952299,-0.1362304731,7.23702444601,-88.1092737431,68
131,32.75,-0.02032952299,-0.1362304731,7.23236240101,-88.1062325531,68
132,33.0,-0.02032952299,-0.1362304731,7.22770035501,-88.1031913531,68
133,33.25,-0.02032952299,-0.1362304731,7.22303831001,-88.1001501531,68
134,33.5,-0.02032952299,-0.1362304731,7.21837626401,-88.0971089531,68
135,33.75,-0.02032952299,-0.1362304731,7.21371421901,-88.0940677531,68
136,34.0,-0.02032952299,-0.1362304731,7.20905217301,-88.0910265531,68
137,34.25,-0.02032952299,-0.1362304731,7.20439012801,-88.0879853631,68
138,34.5,-0.02032952299,-0.1362304731,7.19972808301,-88.0849441631,68
139,34.75,-0.02032952299,-0.1362304731,7.19506603701,-88.0819029631,68
140,35.0,-0.02032952299,-0.1362304731,7.19040399201,-88.0788617631,68
141,35.25,-0.02032952299,-0.1362304731,7.18574194601,-88.0758205631,68
