Unnamed: 0.1,Time,Longitude_x,Latitude_x,distance,color,size,detect,Longitude,Latitude
2,0.5,-79.125,1.125,1759.8776716974958,#ff3030,5,0,-79.125,1.125
2,0.5,-79.125,1.125,1759.8776716974958,#ff3030,5,0,-79.125,1.125
2,0.5,-79.125,1.125,1759.8776716974958,#ff3030,5,0,-79.125,1.125
2,0.5,-79.125,1.125,1759.8776716974958,#ff3030,5,0,-79.125,1.125
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
2,0.5,-79.125,1.125,1759.8776716974958,#ff3030,5,0,-79.125,1.125
2,0.5,-80.375,0.125,1709.0435032078753,#ff3030,5,0,-80.375,0.125
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
2,0.5,-80.375,0.125,1709.0435032078753,#ff3030,5,0,-80.375,0.125
2,0.5,-80.375,0.125,1709.0435032078753,#ff3030,5,0,-80.375,0.125
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
2,0.5,-79.125,1.125,1759.8776716974958,#ff3030,5,0,-79.125,1.125
2,0.5,-80.375,0.125,1709.0435032078753,#ff3030,5,0,-80.375,0.125
2,0.5,-80.375,0.125,1709.0435032078753,#ff3030,5,0,-80.375,0.125
2,0.5,-79.125,1.125,1759.8776716974958,#ff3030,5,0,-79.125,1.125
2,0.5,-79.125,1.125,1759.8776716974958,#ff3030,5,0,-79.125,1.125
2,0.5,-79.125,1.125,1759.8776716974958,#ff3030,5,0,-79.125,1.125
2,0.5,-80.375,0.125,1709.0435032078753,#ff3030,5,0,-80.375,0.125
2,0.5,-80.375,0.125,1709.0435032078753,#ff3030,5,0,-80.375,0.125
2,0.5,-79.125,1.125,1759.8776716974958,#ff3030,5,0,-79.125,1.125
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
2,0.5,-80.375,0.125,1709.0435032078753,#ff3030,5,0,-80.375,0.125
2,0.5,-80.375,0.125,1709.0435032078753,#ff3030,5,0,-80.375,0.125
2,0.5,-80.375,0.125,1709.0435032078753,#ff3030,5,0,-80.375,0.125
2,0.5,-80.375,0.125,1709.0435032078753,#ff3030,5,0,-80.375,0.125
2,0.5,-80.375,0.125,1709.0435032078753,#ff3030,5,0,-80.375,0.125
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
2,0.5,-79.125,1.125,1759.8776716974958,#ff3030,5,0,-79.125,1.125
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
2,0.5,-80.375,0.125,1709.0435032078753,#ff3030,5,0,-80.375,0.125
2,0.5,-80.375,0.125,1709.0435032078753,#ff3030,5,0,-80.375,0.125
2,0.5,-79.125,1.125,1759.8776716974958,#ff3030,5,0,-79.125,1.125
2,0.5,-79.125,1.125,1759.8776716974958,#ff3030,5,0,-79.125,1.125
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
2,0.5,-77.125,3.625,1823.1769189429533,#ff3030,5,0,-77.125,3.625
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-79.125,1.125,1750.2228711543862,#ff3030,5,0,-79.125,1.125
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-79.125,1.125,1750.2228711543862,#ff3030,5,0,-79.125,1.125
3,0.75,-79.125,1.125,1750.2228711543862,#ff3030,5,0,-79.125,1.125
3,0.75,-79.125,1.125,1750.2228711543862,#ff3030,5,0,-79.125,1.125
3,0.75,-79.125,1.125,1750.2228711543862,#ff3030,5,0,-79.125,1.125
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-79.125,1.125,1750.2228711543862,#ff3030,5,0,-79.125,1.125
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-79.125,1.125,1750.2228711543862,#ff3030,5,0,-79.125,1.125
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-79.125,1.125,1750.2228711543862,#ff3030,5,0,-79.125,1.125
3,0.75,-79.125,1.125,1750.2228711543862,#ff3030,5,0,-79.125,1.125
3,0.75,-79.125,1.125,1750.2228711543862,#ff3030,5,0,-79.125,1.125
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-79.125,1.125,1750.2228711543862,#ff3030,5,0,-79.125,1.125
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-79.125,1.125,1750.2228711543862,#ff3030,5,0,-79.125,1.125
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-80.375,0.125,1700.1325221382772,#ff3030,5,0,-80.375,0.125
3,0.75,-79.125,1.125,1750.2228711543862,#ff3030,5,0,-79.125,1.125
3,0.75,-79.125,1.125,1750.2228711543862,#ff3030,5,0,-79.125,1.125
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
3,0.75,-77.125,3.625,1812.4272339738689,#ff3030,5,0,-77.125,3.625
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-79.125,1.125,1740.6003495005684,#ff3030,5,0,-79.125,1.125
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-79.125,1.125,1740.6003495005684,#ff3030,5,0,-79.125,1.125
4,1.0,-79.125,1.125,1740.6003495005684,#ff3030,5,0,-79.125,1.125
4,1.0,-79.125,1.125,1740.6003495005684,#ff3030,5,0,-79.125,1.125
4,1.0,-79.125,1.125,1740.6003495005684,#ff3030,5,0,-79.125,1.125
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-79.125,1.125,1740.6003495005684,#ff3030,5,0,-79.125,1.125
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-79.125,1.125,1740.6003495005684,#ff3030,5,0,-79.125,1.125
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-79.125,1.125,1740.6003495005684,#ff3030,5,0,-79.125,1.125
4,1.0,-79.125,1.125,1740.6003495005684,#ff3030,5,0,-79.125,1.125
4,1.0,-79.125,1.125,1740.6003495005684,#ff3030,5,0,-79.125,1.125
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-79.125,1.125,1740.6003495005684,#ff3030,5,0,-79.125,1.125
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-79.125,1.125,1740.6003495005684,#ff3030,5,0,-79.125,1.125
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-80.375,0.125,1691.2637480472815,#ff3030,5,0,-80.375,0.125
4,1.0,-79.125,1.125,1740.6003495005684,#ff3030,5,0,-79.125,1.125
4,1.0,-79.125,1.125,1740.6003495005684,#ff3030,5,0,-79.125,1.125
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
4,1.0,-77.125,3.625,1801.6944729078311,#ff3030,5,0,-77.125,3.625
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-79.125,1.125,1731.0106557909683,#ff3030,5,0,-79.125,1.125
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-79.125,1.125,1731.0106557909683,#ff3030,5,0,-79.125,1.125
5,1.25,-79.125,1.125,1731.0106557909683,#ff3030,5,0,-79.125,1.125
5,1.25,-79.125,1.125,1731.0106557909683,#ff3030,5,0,-79.125,1.125
5,1.25,-79.125,1.125,1731.0106557909683,#ff3030,5,0,-79.125,1.125
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-79.125,1.125,1731.0106557909683,#ff3030,5,0,-79.125,1.125
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-79.125,1.125,1731.0106557909683,#ff3030,5,0,-79.125,1.125
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-79.125,1.125,1731.0106557909683,#ff3030,5,0,-79.125,1.125
5,1.25,-79.125,1.125,1731.0106557909683,#ff3030,5,0,-79.125,1.125
5,1.25,-79.125,1.125,1731.0106557909683,#ff3030,5,0,-79.125,1.125
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-79.125,1.125,1731.0106557909683,#ff3030,5,0,-79.125,1.125
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-79.125,1.125,1731.0106557909683,#ff3030,5,0,-79.125,1.125
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-80.375,0.125,1682.437858305281,#ff3030,5,0,-80.375,0.125
5,1.25,-79.125,1.125,1731.0106557909683,#ff3030,5,0,-79.125,1.125
5,1.25,-79.125,1.125,1731.0106557909683,#ff3030,5,0,-79.125,1.125
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
5,1.25,-77.125,3.625,1790.9789520005922,#ff3030,5,0,-77.125,3.625
6,1.5,-77.125,3.625,1780.2809945364147,#ff3030,5,0,-77.125,3.625
6,1.5,-77.125,3.625,1780.2809945364147,#ff3030,5,0,-77.125,3.625
6,1.5,-80.375,0.125,1673.6555412090331,#ff3030,5,0,-80.375,0.125
6,1.5,-80.375,0.125,1673.6555412090331,#ff3030,5,0,-80.375,0.125
6,1.5,-77.125,3.625,1780.2809945364147,#ff3030,5,0,-77.125,3.625
6,1.5,-79.125,1.125,1721.4543493615238,#ff3030,5,0,-79.125,1.125
6,1.5,-77.125,3.625,1780.2809945364147,#ff3030,5,0,-77.125,3.625
6,1.5,-80.375,0.125,1673.6555412090331,#ff3030,5,0,-80.375,0.125
6,1.5,-77.125,3.625,1780.2809945364147,#ff3030,5,0,-77.125,3.625
6,1.5,-79.125,1.125,1721.4543493615238,#ff3030,5,0,-79.125,1.125
6,1.5,-79.125,1.125,1721.4543493615238,#ff3030,5,0,-79.125,1.125
