,Unnamed: 0,column,row,ids,heading,velocity,freeboard,Steps,Unnamed: 0.1,geometry,Longitude,Latitude,time,time15,time30
32,3,21,8,439,0,56,2703 kg,3,439,POINT (-81.27083333333334 2.406249999999999),-81.27083333333334,2.4062499999999987,8.0,8.0,8.0
33,3,21,8,439,0,56,2703 kg,3,439,POINT (-81.27083333333334 2.406249999999999),-81.27083333333334,2.4062499999999987,8.0,8.25,8.0
34,3,21,8,439,0,56,2703 kg,3,439,POINT (-81.27083333333334 2.406249999999999),-81.27083333333334,2.4062499999999987,8.0,8.5,8.5
35,4,21,9,440,270,56,2704 kg,4,440,POINT (-81.27083333333334 3.260416666666667),-81.27083333333334,3.2604166666666665,9.0,8.75,9.0
36,4,21,9,440,270,56,2704 kg,4,440,POINT (-81.27083333333334 3.260416666666667),-81.27083333333334,3.2604166666666665,9.0,9.0,9.0
37,4,21,9,440,270,56,2704 kg,4,440,POINT (-81.27083333333334 3.260416666666667),-81.27083333333334,3.2604166666666665,9.0,9.25,9.0
38,5,20,9,416,270,56,2705 kg,5,416,POINT (-82.22916666666667 3.260416666666667),-82.22916666666667,3.2604166666666665,10.0,9.5,9.5
39,5,20,9,416,270,56,2705 kg,5,416,POINT (-82.22916666666667 3.260416666666667),-82.22916666666667,3.2604166666666665,10.0,9.75,10.0
40,5,20,9,416,270,56,2705 kg,5,416,POINT (-82.22916666666667 3.260416666666667),-82.22916666666667,3.2604166666666665,10.0,10.0,10.0
41,5,20,9,416,270,56,2705 kg,5,416,POINT (-82.22916666666667 3.260416666666667),-82.22916666666667,3.2604166666666665,10.0,10.25,10.0
42,5,20,9,416,270,56,2705 kg,5,416,POINT (-82.22916666666667 3.260416666666667),-82.22916666666667,3.2604166666666665,10.0,10.5,10.5
43,6,19,9,392,270,56,2706 kg,6,392,POINT (-83.1875 3.260416666666667),-83.1875,3.2604166666666665,11.0,10.75,11.0
44,6,19,9,392,270,56,2706 kg,6,392,POINT (-83.1875 3.260416666666667),-83.1875,3.2604166666666665,11.0,11.0,11.0
45,6,19,9,392,270,56,2706 kg,6,392,POINT (-83.1875 3.260416666666667),-83.1875,3.2604166666666665,11.0,11.25,11.0
46,7,18,9,368,0,56,2707 kg,7,368,POINT (-84.14583333333334 3.260416666666667),-84.14583333333334,3.2604166666666665,12.0,11.5,11.5
47,7,18,9,368,0,56,2707 kg,7,368,POINT (-84.14583333333334 3.260416666666667),-84.14583333333334,3.2604166666666665,12.0,11.75,12.0
48,7,18,9,368,0,56,2707 kg,7,368,POINT (-84.14583333333334 3.260416666666667),-84.14583333333334,3.2604166666666665,12.0,12.0,12.0
49,7,18,9,368,0,56,2707 kg,7,368,POINT (-84.14583333333334 3.260416666666667),-84.14583333333334,3.2604166666666665,12.0,12.25,12.0
50,7,18,9,368,0,56,2707 kg,7,368,POINT (-84.14583333333334 3.260416666666667),-84.14583333333334,3.2604166666666665,12.0,12.5,12.5
51,8,18,10,369,270,56,2708 kg,8,369,POINT (-84.14583333333334 4.114583333333334),-84.14583333333334,4.114583333333334,13.0,12.75,13.0
52,8,18,10,369,270,56,2708 kg,8,369,POINT (-84.14583333333334 4.114583333333334),-84.14583333333334,4.114583333333334,13.0,13.0,13.0
53,8,18,10,369,270,56,2708 kg,8,369,POINT (-84.14583333333334 4.114583333333334),-84.14583333333334,4.114583333333334,13.0,13.25,13.0
54,9,17,10,345,270,56,2709 kg,9,345,POINT (-85.10416666666666 4.114583333333334),-85.10416666666666,4.114583333333334,14.0,13.5,13.5
55,9,17,10,345,270,56,2709 kg,9,345,POINT (-85.10416666666666 4.114583333333334),-85.10416666666666,4.114583333333334,14.0,13.75,14.0
56,9,17,10,345,270,56,2709 kg,9,345,POINT (-85.10416666666666 4.114583333333334),-85.10416666666666,4.114583333333334,14.0,14.0,14.0
57,9,17,10,345,270,56,2709 kg,9,345,POINT (-85.10416666666666 4.114583333333334),-85.10416666666666,4.114583333333334,14.0,14.25,14.0
58,9,17,10,345,270,56,2709 kg,9,345,POINT (-85.10416666666666 4.114583333333334),-85.10416666666666,4.114583333333334,14.0,14.5,14.5
59,10,16,10,321,270,56,2710 kg,10,321,POINT (-86.06250000000001 4.114583333333334),-86.06250000000001,4.114583333333334,15.0,14.75,15.0
60,10,16,10,321,270,56,2710 kg,10,321,POINT (-86.06250000000001 4.114583333333334),-86.06250000000001,4.114583333333334,15.0,15.0,15.0
61,10,16,10,321,270,56,2710 kg,10,321,POINT (-86.06250000000001 4.114583333333334),-86.06250000000001,4.114583333333334,15.0,15.25,15.0
62,11,15,10,297,0,56,2711 kg,11,297,POINT (-87.02083333333334 4.114583333333334),-87.02083333333334,4.114583333333334,16.0,15.5,15.5
63,11,15,10,297,0,56,2711 kg,11,297,POINT (-87.02083333333334 4.114583333333334),-87.02083333333334,4.114583333333334,16.0,15.75,16.0
64,11,15,10,297,0,56,2711 kg,11,297,POINT (-87.02083333333334 4.114583333333334),-87.02083333333334,4.114583333333334,16.0,16.0,16.0
65,11,15,10,297,0,56,2711 kg,11,297,POINT (-87.02083333333334 4.114583333333334),-87.02083333333334,4.114583333333334,16.0,16.25,16.0
66,11,15,10,297,0,56,2711 kg,11,297,POINT (-87.02083333333334 4.114583333333334),-87.02083333333334,4.114583333333334,16.0,16.5,16.5
67,12,15,11,298,0,56,2712 kg,12,298,POINT (-87.02083333333334 4.968749999999999),-87.02083333333334,4.968749999999999,17.0,16.75,17.0
68,12,15,11,298,0,56,2712 kg,12,298,POINT (-87.02083333333334 4.968749999999999),-87.02083333333334,4.968749999999999,17.0,17.0,17.0
69,12,15,11,298,0,56,2712 kg,12,298,POINT (-87.02083333333334 4.968749999999999),-87.02083333333334,4.968749999999999,17.0,17.25,17.0
70,13,15,12,299,0,56,2713 kg,13,299,POINT (-87.02083333333334 5.822916666666665),-87.02083333333334,5.822916666666665,18.0,17.5,17.5
71,13,15,12,299,0,56,2713 kg,13,299,POINT (-87.02083333333334 5.822916666666665),-87.02083333333334,5.822916666666665,18.0,17.75,18.0
72,13,15,12,299,0,56,2713 kg,13,299,POINT (-87.02083333333334 5.822916666666665),-87.02083333333334,5.822916666666665,18.0,18.0,18.0
73,13,15,12,299,0,56,2713 kg,13,299,POINT (-87.02083333333334 5.822916666666665),-87.02083333333334,5.822916666666665,18.0,18.25,18.0
74,13,15,12,299,0,56,2713 kg,13,299,POINT (-87.02083333333334 5.822916666666665),-87.02083333333334,5.822916666666665,18.0,18.5,18.5
75,14,15,13,300,0,56,2714 kg,14,300,POINT (-87.02083333333334 6.677083333333334),-87.02083333333334,6.677083333333334,19.0,18.75,19.0
76,14,15,13,300,0,56,2714 kg,14,300,POINT (-87.02083333333334 6.677083333333334),-87.02083333333334,6.677083333333334,19.0,19.0,19.0
77,14,15,13,300,0,56,2714 kg,14,300,POINT (-87.02083333333334 6.677083333333334),-87.02083333333334,6.677083333333334,19.0,19.25,19.0
78,15,15,14,301,0,56,2715 kg,15,301,POINT (-87.02083333333334 7.531250000000001),-87.02083333333334,7.531250000000001,20.0,19.5,19.5
79,15,15,14,301,0,56,2715 kg,15,301,POINT (-87.02083333333334 7.531250000000001),-87.02083333333334,7.531250000000001,20.0,19.75,20.0
80,15,15,14,301,0,56,2715 kg,15,301,POINT (-87.02083333333334 7.531250000000001),-87.02083333333334,7.531250000000001,20.0,20.0,20.0
81,15,15,14,301,0,56,2715 kg,15,301,POINT (-87.02083333333334 7.531250000000001),-87.02083333333334,7.531250000000001,20.0,20.25,20.0
82,15,15,14,301,0,56,2715 kg,15,301,POINT (-87.02083333333334 7.531250000000001),-87.02083333333334,7.531250000000001,20.0,20.5,20.5
83,16,15,15,302,270,56,2716 kg,16,302,POINT (-87.02083333333334 8.385416666666666),-87.02083333333334,8.385416666666666,21.0,20.75,21.0
84,16,15,15,302,270,56,2716 kg,16,302,POINT (-87.02083333333334 8.385416666666666),-87.02083333333334,8.385416666666666,21.0,21.0,21.0
85,16,15,15,302,270,56,2716 kg,16,302,POINT (-87.02083333333334 8.385416666666666),-87.02083333333334,8.385416666666666,21.0,21.25,21.0
86,17,14,15,278,0,56,2717 kg,17,278,POINT (-87.97916666666667 8.385416666666666),-87.97916666666667,8.385416666666666,22.0,21.5,21.5
87,17,14,15,278,0,56,2717 kg,17,278,POINT (-87.97916666666667 8.385416666666666),-87.97916666666667,8.385416666666666,22.0,21.75,22.0
88,17,14,15,278,0,56,2717 kg,17,278,POINT (-87.97916666666667 8.385416666666666),-87.97916666666667,8.385416666666666,22.0,22.0,22.0
89,17,14,15,278,0,56,2717 kg,17,278,POINT (-87.97916666666667 8.385416666666666),-87.97916666666667,8.385416666666666,22.0,22.25,22.0
90,17,14,15,278,0,56,2717 kg,17,278,POINT (-87.97916666666667 8.385416666666666),-87.97916666666667,8.385416666666666,22.0,22.5,22.5
91,18,14,16,279,0,56,2718 kg,18,279,POINT (-87.97916666666667 9.239583333333332),-87.97916666666667,9.239583333333332,23.0,22.75,23.0
92,18,14,16,279,0,56,2718 kg,18,279,POINT (-87.97916666666667 9.239583333333332),-87.97916666666667,9.239583333333332,23.0,23.0,23.0
93,18,14,16,279,0,56,2718 kg,18,279,POINT (-87.97916666666667 9.239583333333332),-87.97916666666667,9.239583333333332,23.0,23.25,23.0
94,19,14,17,280,270,56,2719 kg,19,280,POINT (-87.97916666666667 10.09375),-87.97916666666667,10.09375,24.0,23.5,23.5
95,19,14,17,280,270,56,2719 kg,19,280,POINT (-87.97916666666667 10.09375),-87.97916666666667,10.09375,24.0,23.75,24.0
96,19,14,17,280,270,56,2719 kg,19,280,POINT (-87.97916666666667 10.09375),-87.97916666666667,10.09375,24.0,24.0,24.0
97,19,14,17,280,270,56,2719 kg,19,280,POINT (-87.97916666666667 10.09375),-87.97916666666667,10.09375,24.0,24.25,24.0
98,19,14,17,280,270,56,2719 kg,19,280,POINT (-87.97916666666667 10.09375),-87.97916666666667,10.09375,24.0,24.5,24.5
99,20,13,17,256,0,56,2720 kg,20,256,POINT (-88.93750000000001 10.09375),-88.93750000000001,10.09375,25.0,24.75,25.0
100,20,13,17,256,0,56,2720 kg,20,256,POINT (-88.93750000000001 10.09375),-88.93750000000001,10.09375,25.0,25.0,25.0
101,20,13,17,256,0,56,2720 kg,20,256,POINT (-88.93750000000001 10.09375),-88.93750000000001,10.09375,25.0,25.25,25.0
102,21,13,18,257,270,56,2721 kg,21,257,POINT (-88.93750000000001 10.94791666666666),-88.93750000000001,10.947916666666664,26.0,25.5,25.5
103,21,13,18,257,270,56,2721 kg,21,257,POINT (-88.93750000000001 10.94791666666666),-88.93750000000001,10.947916666666664,26.0,25.75,26.0
104,21,13,18,257,270,56,2721 kg,21,257,POINT (-88.93750000000001 10.94791666666666),-88.93750000000001,10.947916666666664,26.0,26.0,26.0
105,21,13,18,257,270,56,2721 kg,21,257,POINT (-88.93750000000001 10.94791666666666),-88.93750000000001,10.947916666666664,26.0,26.25,26.0
106,21,13,18,257,270,56,2721 kg,21,257,POINT (-88.93750000000001 10.94791666666666),-88.93750000000001,10.947916666666664,26.0,26.5,26.5
107,22,12,18,233,0,56,2722 kg,22,233,POINT (-89.89583333333334 10.94791666666666),-89.89583333333334,10.947916666666664,27.0,26.75,27.0
108,22,12,18,233,0,56,2722 kg,22,233,POINT (-89.89583333333334 10.94791666666666),-89.89583333333334,10.947916666666664,27.0,27.0,27.0
109,22,12,18,233,0,56,2722 kg,22,233,POINT (-89.89583333333334 10.94791666666666),-89.89583333333334,10.947916666666664,27.0,27.25,27.0
110,23,12,19,234,0,56,2723 kg,23,234,POINT (-89.89583333333334 11.80208333333333),-89.89583333333334,11.802083333333332,28.0,27.5,27.5
111,23,12,19,234,0,56,2723 kg,23,234,POINT (-89.89583333333334 11.80208333333333),-89.89583333333334,11.802083333333332,28.0,27.75,28.0
112,23,12,19,234,0,56,2723 kg,23,234,POINT (-89.89583333333334 11.80208333333333),-89.89583333333334,11.802083333333332,28.0,28.0,28.0
113,23,12,19,234,0,56,2723 kg,23,234,POINT (-89.89583333333334 11.80208333333333),-89.89583333333334,11.802083333333332,28.0,28.25,28.0
114,23,12,19,234,0,56,2723 kg,23,234,POINT (-89.89583333333334 11.80208333333333),-89.89583333333334,11.802083333333332,28.0,28.5,28.5
115,24,12,20,235,0,56,2724 kg,24,235,POINT (-89.89583333333334 12.65624999999999),-89.89583333333334,12.656249999999996,29.0,28.75,29.0
116,24,12,20,235,0,56,2724 kg,24,235,POINT (-89.89583333333334 12.65624999999999),-89.89583333333334,12.656249999999996,29.0,29.0,29.0
117,24,12,20,235,0,56,2724 kg,24,235,POINT (-89.89583333333334 12.65624999999999),-89.89583333333334,12.656249999999996,29.0,29.25,29.0
118,25,12,21,236,0,56,2725 kg,25,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,30.0,29.5,29.5
119,25,12,21,236,0,56,2725 kg,25,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,30.0,29.75,30.0
120,25,12,21,236,0,56,2725 kg,25,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,30.0,30.0,30.0
121,25,12,21,236,0,56,2725 kg,25,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,30.0,30.25,30.0
122,25,12,21,236,0,56,2725 kg,25,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,30.0,30.5,30.5
123,26,12,21,236,0,0,2726 kg,26,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,31.0,30.75,31.0
124,26,12,21,236,0,0,2726 kg,26,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,31.0,31.0,31.0
125,26,12,21,236,0,0,2726 kg,26,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,31.0,31.25,31.0
126,27,12,21,236,0,0,2727 kg,27,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,32.0,31.5,31.5
127,27,12,21,236,0,0,2727 kg,27,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,32.0,31.75,32.0
128,27,12,21,236,0,0,2727 kg,27,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,32.0,32.0,32.0
129,27,12,21,236,0,0,2727 kg,27,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,32.0,32.25,32.0
130,27,12,21,236,0,0,2727 kg,27,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,32.0,32.5,32.5
131,28,12,21,236,0,0,2728 kg,28,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,33.0,32.75,33.0
132,28,12,21,236,0,0,2728 kg,28,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,33.0,33.0,33.0
133,28,12,21,236,0,0,2728 kg,28,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,33.0,33.25,33.0
134,29,12,21,236,0,0,2729 kg,29,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,34.0,33.5,33.5
135,29,12,21,236,0,0,2729 kg,29,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,34.0,33.75,34.0
136,29,12,21,236,0,0,2729 kg,29,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,34.0,34.0,34.0
137,29,12,21,236,0,0,2729 kg,29,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,34.0,34.25,34.0
138,29,12,21,236,0,0,2729 kg,29,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,34.0,34.5,34.5
139,30,12,21,236,0,0,2730 kg,30,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,35.0,34.75,35.0
140,30,12,21,236,0,0,2730 kg,30,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,35.0,35.0,35.0
141,30,12,21,236,0,0,2730 kg,30,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,35.0,35.25,35.0
142,31,12,21,236,0,0,2731 kg,31,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,36.0,35.5,35.5
143,31,12,21,236,0,0,2731 kg,31,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,36.0,35.75,36.0
144,31,12,21,236,0,0,2731 kg,31,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,36.0,36.0,36.0
145,31,12,21,236,0,0,2731 kg,31,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,36.0,36.25,36.0
146,31,12,21,236,0,0,2731 kg,31,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,36.0,36.5,36.5
147,32,12,21,236,0,0,2732 kg,32,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,37.0,36.75,37.0
148,32,12,21,236,0,0,2732 kg,32,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,37.0,37.0,37.0
149,32,12,21,236,0,0,2732 kg,32,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,37.0,37.25,37.0
150,33,12,21,236,0,0,2733 kg,33,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,38.0,37.5,37.5
151,33,12,21,236,0,0,2733 kg,33,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,38.0,37.75,38.0
152,33,12,21,236,0,0,2733 kg,33,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,38.0,38.0,38.0
153,33,12,21,236,0,0,2733 kg,33,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,38.0,38.25,38.0
154,33,12,21,236,0,0,2733 kg,33,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,38.0,38.5,38.5
155,34,12,21,236,0,0,2734 kg,34,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,39.0,38.75,39.0
156,34,12,21,236,0,0,2734 kg,34,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,39.0,39.0,39.0
157,34,12,21,236,0,0,2734 kg,34,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,39.0,39.25,39.0
158,35,12,21,236,0,0,2735 kg,35,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,40.0,39.5,39.5
159,35,12,21,236,0,0,2735 kg,35,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,40.0,39.75,40.0
160,35,12,21,236,0,0,2735 kg,35,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,40.0,40.0,40.0
161,35,12,21,236,0,0,2735 kg,35,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,40.0,40.25,40.0
162,35,12,21,236,0,0,2735 kg,35,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,40.0,40.5,40.5
163,36,12,21,236,0,0,2736 kg,36,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,41.0,40.75,41.0
164,36,12,21,236,0,0,2736 kg,36,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,41.0,41.0,41.0
165,36,12,21,236,0,0,2736 kg,36,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,41.0,41.25,41.0
166,37,12,21,236,0,0,2737 kg,37,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,42.0,41.5,41.5
167,37,12,21,236,0,0,2737 kg,37,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,42.0,41.75,42.0
168,37,12,21,236,0,0,2737 kg,37,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,42.0,42.0,42.0
169,37,12,21,236,0,0,2737 kg,37,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,42.0,42.25,42.0
170,37,12,21,236,0,0,2737 kg,37,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,42.0,42.5,42.5
171,38,12,21,236,0,0,2738 kg,38,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,43.0,42.75,43.0
172,38,12,21,236,0,0,2738 kg,38,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,43.0,43.0,43.0
173,38,12,21,236,0,0,2738 kg,38,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,43.0,43.25,43.0
174,39,12,21,236,0,0,2739 kg,39,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,44.0,43.5,43.5
175,39,12,21,236,0,0,2739 kg,39,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,44.0,43.75,44.0
176,39,12,21,236,0,0,2739 kg,39,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,44.0,44.0,44.0
177,39,12,21,236,0,0,2739 kg,39,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,44.0,44.25,44.0
178,39,12,21,236,0,0,2739 kg,39,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,44.0,44.5,44.5
179,40,12,21,236,0,0,2740 kg,40,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,45.0,44.75,45.0
180,40,12,21,236,0,0,2740 kg,40,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,45.0,45.0,45.0
181,40,12,21,236,0,0,2740 kg,40,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,45.0,45.25,45.0
182,41,12,21,236,0,0,2741 kg,41,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,46.0,45.5,45.5
183,41,12,21,236,0,0,2741 kg,41,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,46.0,45.75,46.0
184,41,12,21,236,0,0,2741 kg,41,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,46.0,46.0,46.0
185,41,12,21,236,0,0,2741 kg,41,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,46.0,46.25,46.0
186,41,12,21,236,0,0,2741 kg,41,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,46.0,46.5,46.5
187,42,12,21,236,0,0,2742 kg,42,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,47.0,46.75,47.0
188,42,12,21,236,0,0,2742 kg,42,236,POINT (-89.89583333333334 13.51041666666666),-89.89583333333334,13.510416666666664,47.0,47.0,47.0
