Longitude,Latitude
-124.0379598,8.704019993
-124.1963989,-12.29362984
-123.9971264,16.16343616
-124.0043394,7.841182997
-124.0322125,7.488616199
-124.0438852,6.786428212
-124.1392478,3.462761068
-124.1169711,3.154793819
-124.1754996,1.690297201
-124.2523714,-9.753395687
-124.134107,-10.26887735
-124.1128381,-10.72686298
-123.8866981,21.12583933
-123.9059539,12.82293876
-123.9196463,10.78458328
-123.9934379,4.976917641
-124.0917023,-11.20467483
-123.8334538,20.50934309
-123.8485146,17.74953358
-123.9761549,16.86924951
-123.9274507,13.24699953
-123.8932832,8.366776029
-124.0774786,-9.08723477
-123.7666352,20.10148947
-123.7879174,19.52199745
-123.8209363,8.911345585
-123.8716467,5.245336306
-124.0728972,-4.780980274
-123.76529,19.26623924
-123.7931381,11.4963445
-123.8181601,5.596855147
-123.8520306,2.729191011
-123.8463659,2.364388604
-123.938857,-11.84379999
-123.8206532,18.27294573
-123.8313077,2.189917888
-123.9042773,-12.29709942
-123.6382445,21.61122763
-123.6907527,8.61701122
-123.69964,8.018825908
-123.7703642,7.638162527
-123.6890282,7.424039375
-123.8549153,-10.38505898
-123.8451265,-10.73994828
-123.8469253,-11.0077344
-123.5509055,21.15171255
-123.6574671,17.19638211
-123.7363765,16.3220459
-123.7592303,12.91986694
-123.6568105,10.9517183
-123.6817725,6.329632155
-123.6911218,4.937831669
-123.5076522,21.37773143
-123.5608326,17.99121518
-123.625961,15.84621668
-123.434323,25.04558171
-123.4664288,20.2660754
-123.5176152,19.89457173
-123.4932882,18.68374496
-123.5665447,8.986345334
-123.5758064,6.05433096
-123.6004182,5.496931009
-123.6565881,-4.418160489
-123.4073406,25.43814083
-123.434323,17.7971165
-123.5040982,11.55185791
-123.5633103,2.737121498
-123.5730058,2.329267876
-123.5894837,1.947244983
-123.6049273,-3.976035833
-123.6541065,-5.2568095
-123.71402,-11.75980892
-123.6429637,-12.05455869
-123.3272865,25.82392298
-123.3767446,22.74441871
-123.3873582,13.1910896
-123.4814689,8.362480349
-123.6028231,7.209916223
-123.6359051,-12.21184669
-123.2938175,26.02896212
-123.3444695,21.85390053
-123.5073059,14.18081439
-123.3768362,8.751602916
-123.4271579,7.991069203
-123.4786188,7.578683873
-123.6699993,-10.03889322
-123.5511117,-10.46158819
-123.6022411,-10.82460623
-123.5803262,-11.18643471
-123.2916999,20.90785007
-123.3014887,19.45062306
-123.3161563,17.26709562
-123.4410353,16.79787513
-123.3451985,12.9436584
-123.3882348,4.889599888
-123.2777159,28.42595184
-123.1971017,27.74194733
-123.1989769,26.73794766
-123.1964168,26.29066819
-123.2382545,21.61564604
-123.3378736,21.28256558
-123.2533483,18.16059716
-123.3326037,11.19439121
-123.3652566,6.333438789
-123.1654048,25.21212194
-123.1927494,20.41655639
-123.3218387,20.0454096
-123.2044716,18.87860836
-123.2968007,5.651575508
-123.3413097,-4.598579071
-123.0737232,26.53809939
-123.1774123,19.80035755
-123.1927782,11.71411568
-123.270985,2.246224346
-123.3716977,-3.944880348
-123.3487688,-11.50777804
-123.0468646,25.54308761
-123.1567214,22.88055874
-123.0709988,22.18041002
-123.1333157,13.31766017
-123.1829979,8.096148157
-123.2222107,7.090958917
-123.4406091,-12.13254182
-123.0023638,25.92606405
-123.0515953,18.59710439
-123.1077109,12.05544384
-123.1041151,8.966519116
-123.1136375,7.548944547
-123.1311431,5.978424869
-123.2086152,-4.778006342
-123.3315076,-10.38783466
-122.9880016,20.81565816
-123.0089242,19.51307565
-123.0235874,17.33020908
-123.0512956,16.82959708
-123.0272166,13.16571204
-123.0423659,10.91047977
-123.1172467,5.199537743
-123.1321203,4.797462047
-123.1345735,4.432263116
-123.0961775,1.993638332
-122.9044561,28.54134043
-122.9264575,28.16543534
-122.9051166,27.71815587
-122.9107848,26.87435204
-122.9452972,21.73658597
-122.9902812,21.08033816
-123.0185332,18.08261404
-123.0467142,6.638921152
-122.8662705,26.25260185
-122.8845402,25.3449576
-122.9153076,18.95258847
-122.9424042,11.29457025
-122.9782061,7.41452279
-122.9864009,5.780389277
-123.0189442,4.04225309
-123.109429,-11.7578263
-122.9128198,26.57140743
-122.9185412,11.74049021
-122.9591423,2.589841023
-123.0294718,-4.083097409
-123.0706708,-11.42434932
-122.8195508,22.33494122
-122.7974002,22.00820515
-122.8636886,20.59657845
-122.8119169,19.84714742
-122.846606,13.47500103
-122.8672933,7.979173472
-122.8942278,5.419212236
-122.904485,3.478055579
-122.7168526,25.84457829
-122.7108648,25.46748363
-122.7948298,18.76661855
-122.8691579,7.701606424
-122.8554709,6.114914217
-122.8859599,3.75063775
-122.8970059,1.743827989
-122.9296953,-4.531962979
-122.7171189,19.4625188
-122.7109241,16.76048855
-122.7623004,10.92435812
-122.7810158,7.050989262
-122.7944196,5.055599402
-122.794377,4.337097271
-122.8583734,2.058589022
-122.857984,-5.131904328
-122.9022911,-11.00292323
-122.6078309,28.48344787
-122.6411327,21.71378582
-122.6738619,20.82814867
-122.69775,17.51360159
-122.7186878,9.081114655
-122.7130241,6.783256017
-122.814458,-3.829774993
-122.5617505,28.09485401
-122.5742854,26.22881039
-122.6108541,17.16069491
-122.6465292,11.84984596
-122.6746769,11.28380745
-122.8331991,5.806220006
-122.8139279,-5.821856706
-122.5698524,21.19351754
-122.5581679,17.75548145
-122.6482113,11.59944083
-122.6346122,6.375430718
-122.7040406,2.56344383
-122.7245557,-4.114819358
-122.8762697,-11.47827663
-122.7803759,-12.21751132
-122.5455291,26.88545472
-122.5138321,22.54351303
-122.4792051,22.26198074
-122.5121286,19.77691855
-122.5617632,13.59602027
-122.6121194,13.34811324
-122.5867666,8.226460479
-122.6066704,5.357581022
-122.6706211,3.431039119
-122.7176516,1.262050897
-122.4665796,27.76573879
-122.4686972,27.45050193
-122.4129649,25.91000481
-122.4334709,25.44607131
-122.5626561,6.214640092
-122.5677436,1.833045968
-122.7234051,0.4055582902
-122.6590543,-4.511660932
-122.6370508,-4.860285145
-122.4022449,25.02067999
-122.4200538,19.47013206
-122.5655594,16.65512636
-122.4782767,11.00975247
-122.4958329,7.266583158
-122.6193111,5.02903227
-122.525845,4.446141468
-122.6293491,-5.267005841
-122.6291239,-10.92869388
-122.4374397,28.47948263
-122.4390911,20.98517232
-122.4448712,9.252016652
-122.4468778,8.953301638
-122.2580588,26.18955448
-122.3675359,17.14047217
-122.3590763,14.77560092
-122.3863374,11.92538385
-122.3589164,11.17515977
-122.4134619,6.679366636
-122.4108435,3.444917472
-122.4425698,2.346148484
-122.6192046,-5.827804572
-122.2969106,21.44128862
-122.3926378,20.65209186
-122.2724023,17.84130065
-122.292153,13.86557752
-122.3917748,2.659402724
-122.2124102,22.63018193
-122.333399,22.22232831
-122.2265882,20.00179192
-122.293871,13.60981931
-122.3049383,8.338028013
-122.3310764,8.071167123
-122.3241164,5.483052657
-122.3804384,-5.075994394
-122.4377926,-11.43961551
-122.1218568,25.92824493
-122.1400674,25.63342907
-122.1250529,25.27987096
-122.2461924,9.834907454
-122.2696562,6.34192441
-122.3002104,1.793393533
-122.1098155,25.06302879
-122.1174068,21.75839481
-122.115371,19.47271514
-122.2320886,7.404213157
-122.2001785,5.812167872
-122.2143889,4.732205467
-122.2356623,4.154035193
-122.3325589,-10.78843755
-122.3375143,-11.00839527
-122.1106945,22.75763619
-122.1694626,9.176677024
-122.356093,-2.901454831
-121.9654975,26.25154445
-122.0397229,18.30829304
-122.0759343,17.0595812
-122.0424616,14.79410539
-122.1576539,12.1426792
-122.0910743,11.18150416
-122.1438298,3.327942787
-122.1453907,0.1961934307
-122.2430663,-11.77458847
-121.9757411,19.08890474
-121.9880282,17.82352503
-122.0252405,17.35776752
-122.0143889,13.89928209
-122.0416981,7.659310492
-122.090569,2.455022743
-122.1387956,0.4531412128
-122.1286028,-5.277957466
-121.9402393,20.127382
-122.0140853,8.145713701
-122.0209574,7.122680865
-122.0321579,5.455295952
-122.1017714,-4.907868068
-122.1451616,-11.36724981
-122.1266961,-12.24257733
-121.853913,25.64770395
-121.8452549,25.30570169
-122.0750287,9.945934273
-121.9585956,6.439667664
-122.0278828,6.091717542
-121.9889027,2.057365461
-122.0235145,-2.318564029
-122.0829263,-5.726690861
-121.8130971,21.75720524
-121.8301629,21.02879
-121.831397,19.63698951
-121.8471487,18.50015419
-121.9727371,4.636473159
-121.9625939,3.902903102
-122.0680927,-10.76691194
-122.0308341,-11.01910143
-121.755342,21.29446132
-121.8426197,13.13399009
-121.8597328,10.93158053
-121.910604,9.053754474
-121.9236663,-0.1392661737
-122.034089,-2.080649416
-121.6773888,26.3755244
-121.731952,25.98455139
-121.6961062,24.84111934
-121.705563,20.42097481
-121.7852917,14.85908732
-121.8115738,5.674926387
-121.8515357,3.350148151
-121.8408783,2.923223595
-121.9344137,-11.80651068
-121.7141931,19.1362359
-121.7041474,18.0429616
-121.8039796,17.6781592
-121.7368743,14.37907656
-121.8522975,14.10944
-121.7156466,13.74237174
-121.7194259,11.10877027
-121.8323661,7.757119833
-121.779794,6.78166992
-121.8246315,2.522998346
-121.8225317,0.4194366426
-121.8716018,-5.33226242
-121.8632423,-5.6410416
-121.6360256,20.02954862
-121.6584043,18.81221885
-121.7218738,8.15562681
-121.7287059,7.138541839
-121.764947,5.36766407
-121.7293756,4.450106712
-121.8336109,-4.854139018
-121.85885,-12.23563815
-121.5371749,25.68458071
-121.582235,25.31902491
-121.6682553,8.889196867
-121.6766128,6.43695808
-121.6892561,2.138634071
-121.7564963,1.793393533
-121.8746186,-3.710364516
-121.7805132,-11.44655468
-121.6296196,21.88924785
-121.5324907,20.86318701
-121.5518474,19.69488207
-121.5304089,18.5372953
-121.6363186,11.83140758
-121.6209202,6.098628395
-121.6580763,4.968165782
-121.6357312,3.76431784
-121.6896787,-0.3404361965
-121.6943027,-5.861112617
-121.7421572,-10.91407912
-121.4869299,21.38566192
-121.4643691,21.1199906
-121.5165027,15.17113396
-121.64379,1.658575252
-121.6463204,-2.342355491
-121.4399835,26.36098518
-121.4194606,24.90600514
-121.4585398,14.73931894
-121.5881205,9.945934273
-121.5328011,5.755238304
-121.5598969,3.274808523
-121.6590125,3.016671168
-121.6440685,-11.84432526
-121.4520206,19.3340449
-121.4058496,18.95893286
-121.484506,18.12226648
-121.5328506,14.54958204
-121.4391358,14.00370017
-121.4180356,13.52060133
-121.4588501,11.06889125
-121.4572748,10.78565956
-121.4807503,7.808667999
-121.5561039,0.2152265997
-121.5570628,0.07247783189
-121.5664463,-5.466400945
-121.5842666,-11.22574726
-121.3535895,20.39633365
-121.4715076,20.05730533
-121.4049327,8.222727543
-121.4117575,7.206744028
-121.477827,4.619620874
-121.6021258,-4.823804905
-121.5672911,-12.32287351
-121.2730305,25.78764872
-121.2976182,25.40641888
-121.3623421,9.126714956
-121.4062793,6.814184917
-121.3916658,6.573494633
-121.4140862,2.718088329
-121.5030554,2.313633487
-121.5064542,-5.078373541
-121.2332688,22.90514325
-121.3039309,20.84242355
-121.2750396,18.49896461
-121.3087609,8.042617369
-121.4189279,6.139300465
-121.3533231,5.032997514
-121.3617934,3.772050065
-121.3491306,3.482587286
-121.399052,1.849699991
-121.3912441,-0.6121875545
-121.4270253,-5.938831391
-121.1698429,25.09871598
-121.1955974,21.26472199
-121.2093283,21.03275524
-121.212363,15.14463292
-121.354575,-2.401834144
-121.3763811,-5.648046864
-121.1138911,26.17964137
-121.1713852,24.86912838
-121.2141228,14.88266249
-121.3555606,-11.60912967
-121.3946358,-11.98979305
-121.0892953,18.96844945
-121.2213057,13.81336848
-121.1618734,10.88212828
-121.1550663,10.62700451
-121.1896611,7.65151218
-121.2404393,0.09230404964
-121.3163522,-11.20864007
-121.0546879,20.49612561
-121.2335672,8.363802097
-121.142596,7.409500149
-121.1511056,4.5894567
-121.2521539,-5.275842669
-121.2919193,-12.23110644
-120.9714145,25.64433349
-121.0032371,19.35375783
-120.991365,19.05013347
-121.0492452,14.05789184
-121.0771599,9.902316594
-121.064249,9.235589214
-121.1083873,8.877810953
-121.0800541,6.882726984
-121.0993744,6.595303473
-121.10036,2.824356856
-121.1992865,2.59437273
-121.1250516,-0.8514239154
-120.9568019,22.74574046
-121.1342411,12.27749748
-121.0368461,8.655247498
-121.0741074,5.282807858
-121.089665,3.691634926
-121.0779398,1.812902531
-121.081357,-0.5596952828
-121.2013641,-4.963381478
-120.866883,25.15547561
-120.9630241,23.2691526
-120.928525,21.15647084
-120.9332159,15.18654434
-120.9790591,4.314155504
-121.0850708,-5.772291162
-120.9022192,20.72346624
-120.9253074,19.82335596
-121.0623236,1.238259436
-121.064545,-11.51838224
-120.7918664,18.94968063
-120.8523244,14.37907656
-120.8643868,11.03014515
-120.8949681,10.61957251
-120.8814004,3.526998013
-120.9100982,2.154230696
-120.9728049,0.06771953963
-120.9723095,-6.38214562
-121.1347205,-9.539272535
-121.0332014,-11.33949311
-120.7008448,27.26479636
-120.7216796,26.57933792
-120.7232991,26.33825111
-120.7094711,22.70155631
-120.767077,20.22384556
-120.8330551,7.410444254
-120.8442121,5.438879844
-120.8864187,3.86721591
-120.9604404,-5.340079615
-120.976257,-12.04372036
-120.6904758,25.52934143
-120.6972769,19.33939798
-120.7388866,15.56124784
-120.7568073,14.10150951
-120.7826322,9.739288438
-120.8608214,9.489931265
-120.814661,9.113233128
-120.8296784,6.877628814
-120.8171701,6.565167622
-120.7947573,4.827774131
-120.8346913,3.231983893
-120.8100263,2.554720295
-120.848052,-0.9315218352
-121.0034578,-4.495482739
-120.7156279,10.39457326
-120.7418106,8.682872028
-120.7933166,1.820709655
-120.8086488,-0.3467050578
-120.903892,-0.546100162
-120.5498913,25.87729155
-120.5737335,25.30502194
-120.6235628,23.06454604
-120.7247374,4.378732328
-120.776083,-5.68109056
-120.5880257,15.92892033
-120.6284013,7.847329124
-120.4686608,27.60052031
-120.5683701,20.40822938
-120.6823061,10.6953653
-120.6162663,3.613440323
-120.8210004,-6.327425259
-120.7141008,-7.326666634
-120.7340423,-11.50338984
-120.5243007,26.96872484
-120.4253779,26.68039498
-120.4211618,26.27254136
-120.5414277,22.60695693
-120.4984725,19.94099152
-120.5663271,8.389972704
-120.5207847,7.558857656
-120.5490989,7.226910124
-120.5687297,5.857768172
-120.5729116,5.235224935
-120.6883259,-11.94617537
-120.3576851,28.21480262
-120.4433429,20.89952306
-120.410964,19.50670294
-120.5518158,19.24839564
-120.4361298,16.17453884
-120.4303018,15.59244109
-120.5000485,14.27003237
-120.5189362,9.646161861
-120.4979362,9.148127271
-120.5111036,6.67018993
-120.5413345,6.311788559
-120.5443531,4.826918142
-120.5371926,3.304151326
-120.5671848,2.463519693
-120.5535027,2.08417806
-120.6717493,-1.021929388
-120.5902251,-4.590648584
-120.606553,-5.209226578
-120.299039,27.8846961
-120.4360552,21.98441369
-120.4362017,18.33837225
-120.4169696,10.32871245
-120.2709341,25.85562433
-120.3081927,25.4865168
-120.4319533,4.473898173
-120.4485493,-0.4128679787
-120.4982696,-5.916172857
-120.404273,8.594579271
-120.3398615,8.035479931
-120.3466831,6.295134536
-120.3753629,3.061138542
-120.1791499,27.61109429
-120.1700213,25.3458073
-120.2951679,18.79635788
-120.2416944,14.67602925
-120.3081202,3.579339228
-120.3699444,2.832287343
-120.3909603,-5.732638726
-120.4132991,-7.246040015
-120.1244393,28.50723933
-120.2331946,26.81408034
-120.1151193,26.27044545
-120.1710937,19.91455656
-120.3146744,7.435935106
-120.2923267,7.138541839
-120.2581611,5.701061747
-120.3768698,5.425556625
-120.3523645,1.825115481
-120.2922379,-0.09670589294
-120.479845,-6.279842336
-120.3899823,-11.54115406
-120.4215785,-12.10280249
-120.1789634,20.39038579
-120.2579129,19.51010172
-120.1374271,15.70108876
-120.2020747,9.701410921
-120.2205435,9.126556346
-120.2198613,6.53582482
-120.2420271,4.96188748
-120.228165,2.193189214
-120.3025816,1.987690467
-120.0314526,27.85297415
-120.0618178,16.08413129
-120.099603,15.11887772
-120.1527109,10.52644593
-120.1744286,10.19277068
-119.9703094,26.0824929
-119.9801591,25.65169751
-120.0370355,19.04854737
-120.1333744,4.525644602
-120.1418504,4.169896168
-120.1908279,-0.5325050413
-120.2773999,-12.38473131
-120.1397657,8.104475168
-120.1449491,7.332838773
-120.1170966,3.022619034
-120.2246497,-11.78042819
-119.8944009,25.3020008
-119.9741095,14.64408701
-119.9966932,10.76436054
-119.9955152,7.833252509
-120.0178031,6.126082986
-120.0587522,3.69094281
-120.0359435,2.539652369
-120.2093686,-5.88133536
-120.146161,-7.34451023
-120.2472584,-7.897661705
-120.1417901,-11.04289289
-119.8327472,28.43983019
-119.9436067,26.43341696
-119.8591631,20.88313338
-119.8712284,19.99306838
-119.9273946,19.78628093
-119.952235,5.819701834
-119.9820266,5.492172717
-120.0232753,0.07644307544
-119.8770304,15.5051066
-119.9183912,9.649862755
-119.9063872,9.020710778
-120.0402425,8.42328075
-119.8995125,7.627966186
-119.9553479,6.564374573
-119.9238199,5.044893245
-120.0530811,-0.7364318525
-119.7462544,28.02691617
-119.8134246,16.30165322
-119.8160014,15.91804423
-119.801258,15.00637809
-119.8772828,10.21239864
-119.8666283,5.274877371
-119.9876122,-12.01080884
-119.6851557,26.07722479
-119.6990539,25.6909251
-119.7096084,25.0257555
-119.7722832,19.31977003
-119.8068097,11.07342295
-119.8511916,4.466420857
-119.8546783,4.154458153
-119.8484151,1.543142607
-119.8751998,0.3746293905
-119.9552467,-11.54172053
-119.7404664,20.43202084
-119.7824316,6.936314418
-119.7838788,3.096636913
-119.600115,25.27556584
-119.6813031,14.74255722
-119.7137903,9.906281838
-119.6887303,7.941673597
-119.7547801,3.804247842
-119.786999,2.632141675
-119.7892504,-0.1191756064
-119.540842,28.404143
-119.6548392,20.85669843
-119.5978699,19.91455656
-119.738775,17.0595812
-119.6155776,16.55361613
-119.697695,6.261958665
-119.6890263,5.826612687
-119.6865149,5.510148488
-119.6924246,3.422315584
-119.7266593,2.295280074
-119.6984213,1.32152955
-119.7089052,0.6668678401
-119.8009543,-6.693813763
-119.8010206,-12.34137798
-119.5203588,24.20495008
-119.5887451,15.57771304
-119.5982362,10.79945295
-119.6191788,9.493896509
-119.6644069,8.801300635
-119.6811344,7.51920522
-119.625658,4.905118409
-119.7358716,-0.6293702766
-119.8577319,-7.897661705
-119.4589833,28.10674974
-119.4931833,17.377792
-119.5609469,16.35059566
-119.5248035,15.08674036
-119.5908291,11.29808232
-119.5654538,10.24332754
-119.5548564,9.232190434
-119.5997344,5.14005909
-119.6952249,-11.79351349
-119.4098562,26.15822905
-119.4115059,25.9126483
-119.4139475,25.54916765
-119.5858304,18.08261404
-119.4618142,15.83466082
-119.4661703,10.52644593
-119.5532929,4.402523789
-119.5633495,1.754874024
-119.5848715,0.1041997803
-119.7165605,-1.378801308
-119.7051069,-6.922211792
-119.3512035,24.74184406
-119.4890947,7.113759067
-119.4930035,6.531859576
-119.5579477,4.112267961
-119.5302941,0.980518605
-119.5286416,0.5016757938
-119.6137664,-12.17060816
-119.3178444,25.35883596
-119.4321134,8.347941122
-119.4206215,7.884166237
-119.4465679,3.779980552
-119.5715641,2.085235458
-119.4592686,-0.1241982482
-119.2812198,19.93834802
-119.3807277,6.160372902
-119.4002583,5.841642849
-119.4029468,5.4414176
-119.4486988,3.462761068
-119.4651709,2.701910135
-119.4186089,2.385007871
-119.4312024,1.235087241
-119.4031401,0.7529136252
-119.1894133,28.33370586
-119.2484179,24.09661963
-119.2199045,22.54256138
-119.2852352,16.6224131
-119.2720676,15.50203354
-119.3347917,4.714786719
-119.3768079,-0.3319770103
-119.2419505,17.5002897
-119.2534223,16.82801098
-119.3017376,15.07180461
-119.2586004,9.533548944
-119.3053031,9.104668202
-119.2908354,7.634197283
-119.312107,5.192400305
-119.3555168,-5.618968411
-119.1165553,26.00084493
-119.1865284,15.91362582
-119.2664101,14.89455822
-119.2841732,10.80052356
-119.2586004,4.459623296
-119.0828873,24.81876978
-119.1658473,10.19064645
-119.1973227,7.058245657
-119.177623,6.366641095
-119.3256311,-12.04266296
-118.9918184,26.77839315
-119.0184545,26.4373822
-119.0976437,25.52141094
-119.1420088,18.91690128
-119.202803,13.49086201
-119.1696677,8.27577369
-119.2897966,4.164609176
-119.1660772,3.736362873
-119.1903693,0.1200607545
-119.2116422,-5.946167092
-119.2857213,-11.53775528
-119.0762282,21.46100154
-119.0051773,19.95738119
-119.1566693,13.11019863
-119.0819144,6.117590756
-119.20487,5.934693897
-119.1093103,5.663471238
-119.1805086,2.312840438
-119.1613413,0.8171505707
-119.1502005,-1.97698662
-118.9324642,28.36581231
-118.8868121,24.28921151
-119.02237,22.23025879
-119.0678112,15.4655533
-119.0475086,8.823329766
-119.0518788,7.870724061
-119.0910827,4.7527341
-119.0957525,-0.2915315261
-118.9310348,17.7059159
-118.9867442,16.66107423
-118.9761069,9.442914806
-118.9824957,7.456327787
-119.0149172,5.218570912
-119.0935843,-5.284301856
-119.0637918,-5.681487085
-118.8077133,27.26271932
-118.8375037,26.02852954
-118.9684851,19.37924868
-118.8796137,18.11235337
-118.8705761,17.28322094
-118.9310747,15.88785173
-118.9769021,10.87776651
-118.9708327,4.532848127
-118.9764387,2.14505399
-118.9979127,0.5015171841
-119.0361675,-1.569132998
-118.7762723,28.06015812
-118.9550339,10.50899886
-119.0027392,7.031480263
-118.9856033,-4.914476807
-119.0449641,-11.93923619
-118.722735,26.96951789
-118.724738,26.67133157
-118.721531,26.42390037
-118.8289918,25.64829873
-118.7743984,19.79627901
-118.8121223,10.03845662
-118.8391481,9.639420947
-118.8637182,8.397903191
-118.8876871,3.621635159
-118.9034291,0.07009868576
-118.9419372,-6.065190486
-119.0539604,-11.4663809
-119.0190582,-12.31097778
-118.6694947,27.64678148
-118.68871,24.78625479
-118.6758696,23.07353392
-118.6834454,21.94575257
-118.7199276,20.13898934
-118.8151943,16.82959708
-118.8096349,6.266754722
-118.807532,5.889490121
-118.8658162,5.669419104
-118.9890748,-1.807047611
-118.5919304,28.32087289
-118.6491612,24.41373818
-118.7499891,12.03958287
-118.7466356,8.914574426
-118.742345,7.905924609
-118.783504,-0.1981500405
-118.8823706,-0.4192123684
-118.6365716,17.4469855
-118.7814197,14.60906069
-118.6836918,7.412143644
-118.8442277,5.259016396
-118.7272128,2.910150307
-118.7821892,-5.640116377
-118.5260326,27.25818762
-118.5333149,26.17409003
-118.6207595,17.98876994
-118.6596532,4.467077954
-118.6980167,2.380249578
-118.6798219,1.775266705
-118.7064923,0.3936625595
-118.7255504,-2.443469201
-118.738429,-5.085510979
-118.7404187,-6.468984454
-118.5332883,15.30535746
-118.6413031,9.373353105
-118.6159714,4.032056749
-118.6340474,3.412119243
-118.66157,2.007199465
-118.4204939,27.74765728
-118.4273663,26.93167813
-118.432966,26.61581816
-118.4426499,24.18577272
-118.5555454,22.86469776
-118.5264721,19.94429589
-118.5248014,10.12569198
-118.5462601,9.750051242
-118.5577555,8.556512933
-118.5623376,3.732397629
-118.6518883,-5.974518583
-118.667204,-11.87876623
-118.3958686,24.88994591
-118.3866085,23.36907674
-118.504777,23.17398676
-118.3685599,21.70684664
-118.5618848,18.29673719
-118.4284805,15.50480921
-118.4926975,10.47529429
-118.4828555,8.316219174
-118.5203485,6.358974957
-118.4986507,5.964829748
-118.7301718,-6.755671563
-118.6632634,-12.3276318
-118.3235182,28.41207349
-118.3254094,28.1305412
-118.3485721,24.68236541
-118.4387727,22.12716246
-118.3616436,20.14771288
-118.3833924,16.91003488
-118.5756823,8.994275821
-118.4196302,8.063765335
-118.4625605,7.713237805
-118.5160707,-0.2526721393
-118.3977531,20.98517232
-118.3525542,20.46532889
-118.3533571,17.44643036
-118.4180764,7.086993673
-118.4262656,3.049053991
-118.4500877,-1.302668632
-118.4850054,-5.465268018
-118.2722082,27.59391157
-118.2377598,27.19950201
-118.253628,26.33296412
-118.3632327,26.12412796
-118.2797931,17.83563601
-118.2651745,17.16426363
-118.4389858,14.8469753
-118.3875248,4.386662815
-118.4092865,2.596751876
-118.4582512,1.831142652
-118.4148801,0.3143576885
-118.4663677,-5.175918532
-118.4548875,-5.641438125
-118.411484,-6.42853897
-118.2565683,18.44543382
-118.2829692,13.91117782
-118.4072888,5.068684706
-118.3535691,2.193090083
-118.3585713,-0.9677377263
-118.1128692,27.87755866
-118.1735987,24.32504032
-118.1927722,16.70746758
-118.193957,15.80624702
-118.2863076,12.2061231
-118.2377558,10.17195316
-118.2976375,9.794620579
-118.3564671,5.38590419
-118.293165,3.936805934
-118.2999985,3.644369222
