Longitude,Latitude,Type
-100.1536288,23.3017975,No Navigation
-100.1434981,21.99954943,No Navigation
-100.1536288,21.2195077,No Navigation
-100.168262,20.54850075,No Navigation
-100.0800323,16.35829108,No Navigation
-100.0877793,25.40122056,No Navigation
-100.0285148,24.71656536,No Navigation
-99.72972282,22.72629558,No Navigation
-99.76264755,18.56245339,No Navigation
-99.75853196,26.10641109,No Navigation
-99.77734609,17.62603457,No Navigation
-99.48525665,19.99084275,No Navigation
-99.38538495,19.01778321,No Navigation
-99.43869167,17.04853323,No Navigation
-99.40395788,23.9287942,No Navigation
-99.36782509,21.6517244,No Navigation
-99.47631994,20.9364189,No Navigation
-99.41195579,16.07316153,No Navigation
-99.36343513,25.41185998,No Navigation
-99.29758566,24.71768763,No Navigation
-99.0634542,23.34136929,No Navigation
-99.10003724,22.64932021,No Navigation
-99.03418777,26.10557784,No Navigation
-99.00675049,18.42881157,No Navigation
-98.96010712,17.75267102,No Navigation
-98.70905601,19.88751802,No Navigation
-98.77737483,19.03496203,No Navigation
-98.70933038,17.07774168,No Navigation
-98.67671921,23.88340647,No Navigation
-98.64683794,22.00206158,No Navigation
-98.70494041,21.10885083,No Navigation
-98.81468953,20.56891171,No Navigation
-98.76667429,16.12319477,No Navigation
-98.63909094,25.41102674,No Navigation
-98.57324147,24.71685438,No Navigation
-98.3016124,23.33308119,No Navigation
-98.31925065,15.57386769,No Navigation
-98.30984359,26.10474459,No Navigation
-98.25862733,18.12467808,No Navigation
-98.0464457,19.85814581,No Navigation
-98.0464457,19.16283821,No Navigation
-98.02449588,17.03383576,No Navigation
-97.98059623,24.02207603,No Navigation
-97.98059623,22.63216193,No Navigation
-97.98059623,21.93814728,No Navigation
-97.98059623,21.24568963,No Navigation
-97.98059623,20.55159303,No Navigation
-98.00035107,16.38696604,No Navigation
-97.91474676,25.41019349,No Navigation
-97.82146,24.66603565,No Navigation
-97.75835426,23.26462409,No Navigation
-97.61183919,15.52738176,No Navigation
-97.5854994,26.10391134,No Navigation
-97.52376552,18.52832804,No Navigation
-97.5854994,17.66002541,No Navigation
-97.30823847,19.84675987,No Navigation
-97.30893162,18.95692218,No Navigation
-97.26064201,16.95330121,No Navigation
-97.51964993,24.16352009,No Navigation
-97.35502625,20.98017666,No Navigation
-97.5854994,20.55113853,No Navigation
-97.18217139,16.21199176,No Navigation
-97.24105601,25.34631882,No Navigation
-97.42087572,24.73130368,No Navigation
-96.87761758,15.26761809,No Navigation
-97.15747783,26.10341896,No Navigation
-96.82303183,17.95493081,No Navigation
-96.6636068,19.40727252,No Navigation
-96.60434227,18.76807458,No Navigation
-96.48663634,16.67984458,No Navigation
-96.50995803,15.81499005,No Navigation
-96.16562017,15.22468,No Navigation
-96.13269543,17.77817488,No Navigation
-95.87999809,18.34699739,No Navigation
-95.75333469,16.30774186,No Navigation
-95.63027663,17.14878676,No Navigation
-95.45636649,15.51298339,No Navigation
-95.14906895,17.90962143,No Navigation
-94.89507813,17.23530983,No Navigation
-94.95152054,16.42674265,No Navigation
-94.79512804,15.59263102,No Navigation
-94.17073395,17.38546512,No Navigation
-94.32595056,16.81898592,No Navigation
-93.9789745,15.67048154,No Navigation
-93.46124302,17.40436168,No Navigation
-93.50283216,16.4908528,No Navigation
-93.33272103,15.60803824,No Navigation
-93.17797477,14.79686852,No Navigation
-92.74885571,17.54676188,No Navigation
-92.77848798,16.58008002,No Navigation
-92.75873313,15.90523478,No Navigation
-92.45335621,14.96959771,No Navigation
-92.53860776,14.10916436,No Navigation
-92.35046641,20.35029611,No Navigation
-92.00855569,17.8799746,No Navigation
-92.05414379,17.15460123,No Navigation
-92.03768142,16.42738491,No Navigation
-92.07389863,15.7405205,No Navigation
-92.00475668,1.293303472,No Navigation
-92.05414379,19.59377305,No Navigation
-91.7292864,15.00699497,No Navigation
-91.7907459,14.16566741,No Navigation
-91.8189671,13.53818574,No Navigation
-91.84013301,0.703620258,No Navigation
-91.67221685,-0.3411707612,No Navigation
-91.43438406,-1.006904829,No Navigation
-91.46149854,21.57622445,No Navigation
-91.31412116,18.00491287,No Navigation
-91.3297996,17.00175509,No Navigation
-91.30345981,16.37496047,No Navigation
-91.3297996,15.61553448,No Navigation
-91.02616037,14.69728977,No Navigation
-91.06640172,13.76137856,No Navigation
-91.06640172,13.26136131,No Navigation
-91.06640172,0.7590179889,No Navigation
-90.79525683,-0.9458998584,No Navigation
-90.65562644,19.22656761,No Navigation
-90.58716389,17.96537381,No Navigation
-90.70422962,17.04118981,No Navigation
-90.60545541,16.32116608,No Navigation
-90.60545541,15.63294922,No Navigation
-90.34644749,20.1929233,No Navigation
-90.28059802,15.09975599,No Navigation
-90.34205753,14.1923639,No Navigation
-90.36949481,13.48472818,No Navigation
-90.34205753,0.3881910969,No Navigation
-90.29972573,-1.419916419,No Navigation
-90.08806671,13.07872184,No Navigation
-90.10060947,-0.5432851231,No Navigation
-89.90168919,18.99250094,No Navigation
-89.91037766,18.02568344,No Navigation
-89.85578451,16.21846167,No Navigation
-89.81526176,21.91987662,No Navigation
-89.66788437,20.33419381,No Navigation
-89.61112839,15.55330364,No Navigation
-89.60454345,14.93551504,No Navigation
-89.56649709,13.92213308,No Navigation
-89.7603872,-0.04939558485,No Navigation
-89.64764492,-1.436603081,No Navigation
-89.38943517,13.15568102,No Navigation
-89.31272632,17.38723703,No Navigation
-89.22261651,19.3419276,No Navigation
-89.11117894,18.35555208,No Navigation
-89.15676704,16.38073496,No Navigation
-89.32139072,-0.7584199719,No Navigation
-88.92958636,20.50223467,No Navigation
-89.25554125,19.98067002,No Navigation
-88.83190965,15.37867279,No Navigation
-88.89336915,14.5673197,No Navigation
-88.8421529,13.8361542,No Navigation
-88.79632783,12.79603899,No Navigation
-88.5641218,17.88738691,No Navigation
-88.62997127,16.99055246,No Navigation
-88.5641218,19.41192735,No Navigation
-88.36108593,13.33257065,No Navigation
-88.41778964,18.49148842,No Navigation
-88.26999416,20.76327452,No Navigation
-88.16170836,15.9239434,No Navigation
-88.16902497,14.99244123,No Navigation
-88.16902497,14.31678377,No Navigation
-88.05790398,20.11014749,No Navigation
-88.08436136,16.63974657,No Navigation
-88.04507302,12.51351183,No Navigation
-87.91440701,17.69304881,No Navigation
-87.71582566,13.49225057,No Navigation
-87.65163626,18.520521,No Navigation
-87.51993732,20.72730623,No Navigation
-87.49406788,19.37884609,No Navigation
-87.55991736,16.96470763,No Navigation
-87.41504852,14.96017304,No Navigation
-87.38823838,14.08633793,No Navigation
-87.60930446,16.28043327,No Navigation
-87.37883131,12.18299048,No Navigation
-87.02653664,20.14721306,No Navigation
-86.99148148,13.12288214,No Navigation
-87.21420763,18.02310774,No Navigation
-86.85203554,20.82379156,No Navigation
-86.67874745,15.35296366,No Navigation
-86.755794,14.21787128,No Navigation
-86.65448712,11.77221411,No Navigation
-86.67094949,19.95491084,No Navigation
-86.2956075,13.17662575,No Navigation
-86.21549064,12.22993306,No Navigation
-86.26350588,11.08265062,No Navigation
-85.99599241,15.91317282,No Navigation
-85.96636014,14.66207821,No Navigation
-85.98501749,13.80716021,No Navigation
-85.8935599,10.14634785,No Navigation
-85.60528554,9.38248855,No Navigation
-85.54967932,12.94912683,No Navigation
-85.6262223,11.97523849,No Navigation
-85.56431254,11.41940461,No Navigation
-85.49114646,10.42257903,No Navigation
-85.27164822,15.43929676,No Navigation
-85.31774285,14.59788058,No Navigation
-85.32926651,14.10932194,No Navigation
-84.89118461,21.41443929,No Navigation
-84.94240086,9.800182119,No Navigation
-84.81844892,12.72842196,No Navigation
-84.87655139,11.88612479,No Navigation
-84.88203885,11.16622099,No Navigation
-84.99508044,10.71493784,No Navigation
-84.81509188,8.706658245,No Navigation
-84.54730403,15.11243478,No Navigation
-84.53344099,14.08450225,No Navigation
-84.16684042,21.8403177,No Navigation
-84.23687081,21.17064309,No Navigation
-84.20608404,9.570989106,No Navigation
-84.10099095,13.1137397,No Navigation
-84.1522072,12.14756955,No Navigation
-84.1522072,11.47227538,No Navigation
-84.1522072,10.82789369,No Navigation
-84.1522072,10.09268668,No Navigation
-84.12294077,8.359690113,No Navigation
-83.98758352,16.78106455,No Navigation
-83.76651744,14.86890213,No Navigation
-83.82295985,14.07045663,No Navigation
-83.49371249,22.02023604,No Navigation
-83.49371249,20.97908431,No Navigation
-83.47176266,9.380557858,No Navigation
-83.39127998,13.3891305,No Navigation
-83.41218457,12.15178991,No Navigation
-83.40591319,11.10376027,No Navigation
-83.62541143,10.40247107,No Navigation
-83.42786302,9.650155596,No Navigation
-83.44667715,8.294435307,No Navigation
-83.3081367,7.714004623,No Navigation
-83.12056548,15.13684606,No Navigation
-83.07227587,14.37321414,No Navigation
-82.96691672,24.2011152,No Navigation
-82.72409679,22.31391411,No Navigation
-82.89009233,21.6679999,No Navigation
-82.74404158,20.92291077,No Navigation
-82.78912314,13.64962573,No Navigation
-82.96691672,13.02545882,No Navigation
-82.95374682,11.6498704,No Navigation
-82.70351883,9.041270779,No Navigation
-82.72546865,8.184207827,No Navigation
-82.59506088,7.34123359,No Navigation
-82.50597041,15.20637503,No Navigation
-82.57181989,14.42581746,No Navigation
-82.24257253,26.1665703,No Navigation
-82.17672306,24.13009543,No Navigation
-82.00386819,22.40266462,No Navigation
-82.15477323,21.87867154,No Navigation
-81.98692164,21.0045659,No Navigation
-81.97917464,8.613080532,No Navigation
-81.97917464,7.918983931,No Navigation
-81.93213931,7.195459543,No Navigation
-81.73040997,25.72460198,No Navigation
-81.8474757,11.69479579,No Navigation
-81.80138107,6.777248632,No Navigation
-81.42274661,24.37689438,No Navigation
-81.25894605,22.44044061,No Navigation
-81.35726297,21.72700206,No Navigation
-81.35533754,20.99197045,No Navigation
-81.36857045,12.86644456,No Navigation
-81.25483046,8.273803486,No Navigation
-81.2686935,-4.604002274,No Navigation
-81.25483046,13.69655269,No Navigation
-81.18898098,7.573894799,No Navigation
-81.35360466,18.69468767,No Navigation
-81.1788503,-3.390202966,No Navigation
-81.15135271,-5.774372856,No Navigation
-81.05728204,26.08489811,No Navigation
-81.05728204,25.3908015,No Navigation
-80.99582253,6.856248234,No Navigation
-80.9749702,-1.633392222,No Navigation
-80.94021631,-2.439802433,No Navigation
-80.8509537,-6.607709818,No Navigation
-80.77925094,24.52461369,No Navigation
-80.59633574,-0.8524395215,No Navigation
-80.56999595,22.56239325,No Navigation
-80.59633574,21.8013056,No Navigation
-80.6169137,21.0019086,No Navigation
-80.48889713,8.227695917,No Navigation
-80.50743895,-4.573805998,No Navigation
-80.43719952,7.328970156,No Navigation
-80.34234492,23.29887714,No Navigation
-80.35319923,-3.683069722,No Navigation
-80.27906101,-5.366094122,No Navigation
-80.38561743,-6.843046079,No Navigation
-80.30550057,26.03670853,No Navigation
-80.31098803,25.21747052,No Navigation
-80.39878733,13.75165655,No Navigation
-80.33293785,6.798504751,No Navigation
-80.28734976,-0.1217746422,No Navigation
-80.17928909,23.7725698,No Navigation
-80.20898591,-1.839546874,No Navigation
-80.26708838,-2.733448564,No Navigation
-80.16831417,12.95913975,No Navigation
-79.87973855,0.4982095649,No Navigation
-79.91460003,21.86774509,No Navigation
-79.82938307,20.91322888,No Navigation
-79.78419226,-0.8769610361,No Navigation
-79.93784102,15.16285669,No Navigation
-79.76455294,8.622065996,No Navigation
-79.70370957,7.921536134,No Navigation
-79.67444314,22.77605497,No Navigation
-79.65876469,-3.642674636,No Navigation
-79.67444314,-4.631263952,No Navigation
-79.67444314,-5.351668026,No Navigation
-79.67444314,-6.045908035,No Navigation
-79.70188042,-6.751036007,No Navigation
-79.58037246,25.96987725,No Navigation
-79.67444314,7.364784021,No Navigation
-79.6415184,24.13112279,No Navigation
-79.52706575,-2.137447793,No Navigation
-79.4549449,-2.837636853,No Navigation
-79.48630179,-7.381780116,No Navigation
-79.33970832,25.15395462,No Navigation
-79.1769138,0.8660508194,No Navigation
-79.21349684,-0.04049496817,No Navigation
-79.131185,24.69685546,No Navigation
-79.08954489,21.87792681,No Navigation
-79.14764737,20.98802275,No Navigation
-79.14764737,20.28591121,No Navigation
-79.12021009,-0.7084073437,No Navigation
-79.09826026,-1.420933271,No Navigation
-79.08179789,8.919509655,No Navigation
-78.98631616,7.980791913,No Navigation
-78.89522439,22.37238285,No Navigation
-78.95009895,-3.725460263,No Navigation
-78.97333994,-5.07853921,No Navigation
-78.92266167,-6.057385068,No Navigation
-78.92375916,-6.773565298,No Navigation
-78.85790969,26.29375202,No Navigation
-78.78547527,-2.063726812,No Navigation
-78.74431935,-2.870267082,No Navigation
-78.82937492,-7.434117305,No Navigation
-78.84034983,23.7301316,No Navigation
-78.70133428,1.641574292,No Navigation
-78.5138462,25.06251788,No Navigation
-78.7196258,15.2080289,No Navigation
-78.47753216,0.4411854638,No Navigation
-78.38171404,21.64823671,No Navigation
-78.42330318,20.68040708,No Navigation
-78.41389611,19.88310497,No Navigation
-78.39904285,-0.7527978654,No Navigation
-78.37940353,17.66034588,No Navigation
-78.35745371,8.740850003,No Navigation
-78.29160424,8.018216603,No Navigation
-78.34428381,16.75879786,No Navigation
-78.26448975,7.211784685,No Navigation
-78.23986537,2.364185932,No Navigation
-78.21340799,-3.736691024,No Navigation
-78.19753356,-4.803311594,No Navigation
-78.29759055,-5.628284138,No Navigation
-78.21413427,-6.637418168,No Navigation
-78.15990529,26.32822754,No Navigation
-78.06478939,-1.660596111,No Navigation
-78.09405582,-2.672529935,No Navigation
-78.15990529,-3.178287441,No Navigation
-78.09405582,-7.473205417,No Navigation
-78.01503646,24.08271575,No Navigation
-78.00186656,16.16211188,No Navigation
-77.97699009,1.311220435,No Navigation
-77.85491827,19.40012726,No Navigation
-77.85260776,6.630661746,No Navigation
-77.86724097,24.98407283,No Navigation
-77.8154619,3.151010824,No Navigation
-77.72090882,-6.147445105,No Navigation
-77.70670599,0.197550521,No Navigation
-77.69895899,21.67475521,No Navigation
-77.69389365,20.91122281,No Navigation
-77.7062756,20.26403077,No Navigation
-77.63310952,-0.716994278,No Navigation
-77.60347726,17.51987444,No Navigation
-77.56726005,8.263643048,No Navigation
-77.50964176,5.814837984,No Navigation
-77.4739733,7.6192671,No Navigation
-77.47318938,4.915335934,No Navigation
-77.51238549,4.016961613,No Navigation
-77.39793284,2.267666455,No Navigation
-77.58752142,-4.098623879,No Navigation
-77.54699867,-4.992164815,No Navigation
-77.65505934,-7.054533008,No Navigation
-77.42394061,25.94709562,No Navigation
-77.42358847,23.30433168,No Navigation
-77.63310952,-1.451539399,No Navigation
-77.60018478,-2.982796442,No Navigation
-77.41361128,-7.47781239,No Navigation
-77.30386216,16.36322794,No Navigation
-77.28866613,1.173173311,No Navigation
-77.17216322,19.39823532,No Navigation
-77.09396697,6.606196771,No Navigation
-77.04987134,24.34216713,No Navigation
-77.10631375,-6.02591694,No Navigation
-76.98696158,3.261790054,No Navigation
-76.98696158,0.3942158322,No Navigation
-76.95912081,21.50833132,No Navigation
-76.9746148,20.65584305,No Navigation
-76.96363989,20.16891645,No Navigation
-76.95580067,-0.4670118581,No Navigation
-77.30386216,-0.8314378537,No Navigation
-76.95998159,17.46797281,No Navigation
-76.85754908,22.54282291,No Navigation
-76.71533251,8.354383226,No Navigation
-76.77706639,7.4140341,No Navigation
-76.73547725,5.419759269,No Navigation
-76.77706639,4.471198359,No Navigation
-76.75825226,3.868861484,No Navigation
-76.76138794,2.015169777,No Navigation
-76.74743413,-4.811615199,No Navigation
-76.80999113,25.98930643,No Navigation
-76.70463197,23.59881118,No Navigation
-76.61573518,-7.121465785,No Navigation
-76.58500543,16.544689,No Navigation
-76.39342164,19.50756304,No Navigation
-76.38608515,6.397153478,No Navigation
-76.39137663,24.90197026,No Navigation
-76.32051005,-6.142327924,No Navigation
-76.26963811,2.9399916,No Navigation
-76.33075331,0.8356018612,No Navigation
-76.21481321,21.98102576,No Navigation
-76.22283334,20.99183449,No Navigation
-76.27496417,20.25845027,No Navigation
-76.20088351,-0.3307886863,No Navigation
-76.28319535,17.34956399,No Navigation
-76.28319535,-3.558067917,No Navigation
-76.18442115,-3.99296846,No Navigation
-76.00882256,24.37879321,No Navigation
-76.0490639,8.743129744,No Navigation
-76.05742574,7.750489133,No Navigation
-76.02499611,5.168867928,No Navigation
-76.0527222,4.220834514,No Navigation
-76.0033351,3.580801833,No Navigation
-76.0033351,1.835394269,No Navigation
-75.9912627,-4.898571068,No Navigation
-76.08094341,23.1472915,No Navigation
-76.01979747,16.72457404,No Navigation
-75.82695259,6.923360507,No Navigation
-75.85517379,-7.001099148,No Navigation
-75.6832335,19.51152809,No Navigation
-75.66174097,9.707388876,No Navigation
-75.6049458,6.175908437,No Navigation
-75.84576672,-6.003909495,No Navigation
-75.58519096,22.8224489,No Navigation
-75.53827321,2.755326027,No Navigation
-75.56543611,0.720517437,No Navigation
-75.78932432,21.48132451,No Navigation
-75.52592643,20.68714454,No Navigation
-75.46007696,19.98905874,No Navigation
-75.57151453,-0.4090717547,No Navigation
-75.78932432,-3.998681267,No Navigation
-75.39422749,-1.111846876,No Navigation
-75.34484038,24.03513627,No Navigation
-75.31269957,8.474844865,No Navigation
-75.27716176,7.519928713,No Navigation
-75.31269957,5.007700468,No Navigation
-75.32837802,3.998005079,No Navigation
-75.2186289,3.434857495,No Navigation
-75.26691851,1.7111647,No Navigation
-75.32837802,-4.765729354,No Navigation
-75.13553314,-7.250119104,No Navigation
-74.95754152,19.4884575,No Navigation
-74.98345221,10.05596472,No Navigation
-74.88938154,9.146052443,No Navigation
-74.94714423,6.60209433,No Navigation
-74.83921051,5.759644645,No Navigation
-74.91681882,-6.007444507,No Navigation
-74.99913066,22.71354707,No Navigation
-74.81621546,2.613262553,No Navigation
-74.84663715,0.5146613786,No Navigation
-74.80158224,20.4785262,No Navigation
-74.64793348,-0.3086623424,No Navigation
-74.77963242,-1.41591042,No Navigation
-74.60403383,23.75712688,No Navigation
-74.57440157,8.189589565,No Navigation
-74.60403383,7.526165457,No Navigation
-74.59671722,4.847925711,No Navigation
-74.60403383,3.935219406,No Navigation
-74.54915927,3.456172263,No Navigation
-74.54759142,1.590222454,No Navigation
-74.52501446,-4.732617912,No Navigation
-74.37685315,17.69126434,No Navigation
-74.32828917,19.67726029,No Navigation
-74.23319733,10.39623843,No Navigation
-74.29124884,9.425223196,No Navigation
-74.21834407,8.769687116,No Navigation
-74.15083453,6.228388707,No Navigation
-74.17235396,5.311570828,No Navigation
-74.30359562,-5.714565783,No Navigation
-74.09187127,2.757693528,No Navigation
-74.06900687,1.759815724,No Navigation
-74.19247463,0.6713733203,No Navigation
-74.14308753,-2.385796559,No Navigation
-74.14308753,21.99174016,No Navigation
-73.99675537,20.35667219,No Navigation
-73.94553911,-0.387760699,No Navigation
-74.01138859,-1.189503824,No Navigation
-73.97846385,23.11106951,No Navigation
-73.82158717,7.827308744,No Navigation
-73.87968964,7.001604773,No Navigation
-73.8640112,4.241859987,No Navigation
-73.76116059,3.360616252,No Navigation
-73.78640289,-4.68991126,No Navigation
-73.66782613,17.71287654,No Navigation
-73.49233981,10.79745842,No Navigation
-73.56563832,9.845313765,No Navigation
-73.58589969,9.063655943,No Navigation
-73.53397992,8.273366967,No Navigation
-73.53882179,1.517942301,No Navigation
-73.47297232,5.931700247,No Navigation
-73.43520571,5.19801979,No Navigation
-73.36230094,19.05234231,No Navigation
-73.37226136,2.503497783,No Navigation
-73.41874334,-2.492858245,No Navigation
-73.41874334,22.46290262,No Navigation
-73.26509457,22.02703752,No Navigation
-73.24652165,20.41959198,No Navigation
-73.51751755,-1.750738994,No Navigation
-73.11510411,7.48448953,No Navigation
-73.14802885,6.580799608,No Navigation
-73.14217556,4.077347689,No Navigation
-73.14802885,3.107512172,No Navigation
-73.12242072,-3.919118592,No Navigation
-73.15534546,-0.7595890458,No Navigation
-73.14217556,-3.430533989,No Navigation
-72.92660519,18.20990756,No Navigation
-72.95779704,17.43665953,No Navigation
-72.81041965,10.97662228,No Navigation
-72.84585294,10.07936492,No Navigation
-72.84073131,9.36758283,No Navigation
-72.85708608,1.686197189,No Navigation
-72.8260981,-7.471002356,No Navigation
-72.70214615,8.283029786,No Navigation
-72.68205238,6.064523756,No Navigation
-72.78219845,5.113661513,No Navigation
-72.66617795,4.450079869,No Navigation
-72.69439915,19.2547749,No Navigation
-72.69439915,-2.471595979,No Navigation
-72.76024863,21.75572905,No Navigation
-72.55035344,2.714423433,No Navigation
-72.54333272,20.98223729,No Navigation
-72.45734106,9.1025905,No Navigation
-72.74378626,0.3306607473,No Navigation
-72.36926739,7.104682857,No Navigation
-72.37455886,3.670012509,No Navigation
-72.29930233,-0.7568861506,No Navigation
-72.29930233,-3.575864846,No Navigation
-72.1822366,18.54479224,No Navigation
-72.25101271,17.53737962,No Navigation
-72.08607546,11.2792363,No Navigation
-72.10175391,10.27672802,No Navigation
-72.02767325,9.69619735,No Navigation
-72.21463872,1.79817152,No Navigation
-72.14126359,-7.223065378,No Navigation
-71.98240174,8.063440767,No Navigation
-71.99063293,5.99329836,No Navigation
-72.06059799,4.947983477,No Navigation
-71.94183377,4.214876339,No Navigation
-71.97005497,-2.475297396,No Navigation
-71.86304958,2.719992841,No Navigation
-71.83835602,21.25738062,No Navigation
-71.83835602,20.58227083,No Navigation
-71.86304958,8.714019034,No Navigation
-71.6601751,6.868398077,No Navigation
-71.62669701,3.42828416,No Navigation
-71.9042055,1.041538325,No Navigation
-71.64080761,19.25482968,No Navigation
-71.66902881,16.97647502,No Navigation
-71.70665708,-1.13985369,No Navigation
-71.65491821,-3.755136062,No Navigation
-71.49748817,17.93094774,No Navigation
-71.77250655,-6.94795426,No Navigation
-71.41286713,11.5997053,No Navigation
-71.37009312,10.41977277,No Navigation
-71.3554599,9.652043032,No Navigation
-71.27205057,10.96827675,No Navigation
-71.28595212,7.947570309,No Navigation
-71.28831926,5.751848131,No Navigation
-71.31156025,4.860718268,No Navigation
-71.28522046,4.209613883,No Navigation
-71.25733128,-4.435539835,No Navigation
-71.24571078,-2.411644673,No Navigation
-71.16466528,2.591811769,No Navigation
-71.11401184,20.73548096,No Navigation
-71.24571078,20.28894719,No Navigation
-70.98231289,6.943585377,No Navigation
-70.98231289,3.589741195,No Navigation
-70.91646342,18.89879775,No Navigation
-70.93951074,17.32582659,No Navigation
-70.86524717,8.812954333,No Navigation
-70.83003599,-3.602976999,No Navigation
-70.78476448,-1.503395964,No Navigation
-70.66826157,17.99094182,No Navigation
-70.65306554,11.61600166,No Navigation
-70.65999706,10.11830987,No Navigation
-70.52575656,7.742089228,No Navigation
-70.52911359,6.422800901,No Navigation
-70.58721606,5.531036277,No Navigation
-70.58721606,4.836939676,No Navigation
-70.58721606,4.142843075,No Navigation
-70.52575656,-4.338323245,No Navigation
-70.52136659,-2.675664184,No Navigation
-70.4981256,2.809857232,No Navigation
-70.38966765,20.53419465,No Navigation
-70.38966765,0.8241457121,No Navigation
-70.17977246,10.81261223,No Navigation
-70.19211924,18.68973552,No Navigation
-70.17154128,9.140362361,No Navigation
