Longitude,Latitude,Type
-95.11115683,22.84544518,Cargo Vessel
-94.8149551,26.32711157,Cargo Vessel
-94.88317786,13.58669596,Cargo Vessel
-94.95710074,11.89607113,Cargo Vessel
-94.89683037,23.75652802,Cargo Vessel
-95.0189846,-1.440760725,Cargo Vessel
-94.27665099,27.92219213,Cargo Vessel
-94.51885822,22.75177929,Cargo Vessel
-94.39212162,9.910385314,Cargo Vessel
-94.05982314,26.82339776,Cargo Vessel
-94.0984439,13.09422164,Cargo Vessel
-93.54723823,29.03346276,Cargo Vessel
-93.58410307,27.7026068,Cargo Vessel
-93.79332904,10.36843372,Cargo Vessel
-93.49304667,12.70715223,Cargo Vessel
-93.89885065,9.59394903,Cargo Vessel
-93.49726921,11.20164542,Cargo Vessel
-93.25902732,26.9957895,Cargo Vessel
-93.43703114,8.133411135,Cargo Vessel
-93.19989379,-2.614902073,Cargo Vessel
-92.71054422,28.69130005,Cargo Vessel
-92.72840874,27.75280192,Cargo Vessel
-92.70470569,21.94732004,Cargo Vessel
-93.01280142,-5.273576165,Cargo Vessel
-92.78022614,12.67461729,Cargo Vessel
-92.8844513,8.928782521,Cargo Vessel
-92.97144538,10.98313066,Cargo Vessel
-92.52429614,26.71790506,Cargo Vessel
-92.93662717,7.82756325,Cargo Vessel
-92.31038896,25.72854151,Cargo Vessel
-92.1816816,21.05910041,Cargo Vessel
-92.19610752,24.87665717,Cargo Vessel
-92.63897468,-2.843518629,Cargo Vessel
-92.03591191,29.14525879,Cargo Vessel
-91.95847222,28.02448395,Cargo Vessel
-91.79904144,27.80168481,Cargo Vessel
-92.01575927,22.50999362,Cargo Vessel
-92.23772582,-5.166133151,Cargo Vessel
-92.03779335,12.57684703,Cargo Vessel
-91.96647923,9.274149267,Cargo Vessel
-91.78544586,13.73204528,Cargo Vessel
-91.67025879,25.61264442,Cargo Vessel
-91.50509702,21.39250291,Cargo Vessel
-91.50546379,11.89625527,Cargo Vessel
-91.22438375,29.09328679,Cargo Vessel
-91.18190837,28.23116984,Cargo Vessel
-91.31629422,22.8166027,Cargo Vessel
-91.57039823,-5.300830852,Cargo Vessel
-91.58381003,12.68265296,Cargo Vessel
-90.9572393,27.50561898,Cargo Vessel
-91.26330551,9.21243208,Cargo Vessel
-91.154833,25.1087769,Cargo Vessel
-90.95107635,13.72596502,Cargo Vessel
-90.97877845,-0.8344825387,Cargo Vessel
-90.76037681,21.54784335,Cargo Vessel
-90.68859337,11.62249038,Cargo Vessel
-90.69788881,-0.2522828614,Cargo Vessel
-90.52244107,21.10833417,Cargo Vessel
-90.36470368,28.72625661,Cargo Vessel
-90.71104209,-5.750994464,Cargo Vessel
-90.19436919,27.37491523,Cargo Vessel
-90.2764791,13.54281448,Cargo Vessel
-90.16695372,11.12638801,Cargo Vessel
-90.2504941,-1.751568359,Cargo Vessel
-90.01690479,13.02097907,Cargo Vessel
-90.07797256,0.2070628197,Cargo Vessel
-89.94766595,-0.9481217722,Cargo Vessel
-89.75489741,21.58034643,Cargo Vessel
-89.61373332,28.86450926,Cargo Vessel
-89.70106466,8.818323562,Cargo Vessel
-89.71047915,7.776578712,Cargo Vessel
-89.76278878,-2.294511213,Cargo Vessel
-89.38994172,28.06040389,Cargo Vessel
-89.44031963,27.28791811,Cargo Vessel
-89.49059639,10.69302277,Cargo Vessel
-89.55793341,-1.430247143,Cargo Vessel
-89.25352275,13.07825161,Cargo Vessel
-89.4014984,4.977970925,Cargo Vessel
-89.27496048,-0.487740862,Cargo Vessel
-89.18042745,21.65317204,Cargo Vessel
-88.80149738,28.84093824,Cargo Vessel
-88.89838379,9.009016843,Cargo Vessel
-88.95731526,7.406174243,Cargo Vessel
-88.60130615,28.11089759,Cargo Vessel
-88.58734045,27.06057489,Cargo Vessel
-88.90937221,12.71122903,Cargo Vessel
-88.61376913,9.822876281,Cargo Vessel
-89.13454849,-4.418241151,Cargo Vessel
-88.81973341,10.39331121,Cargo Vessel
-88.03149143,24.19439865,Cargo Vessel
-88.12758127,17.45525408,Cargo Vessel
-88.23039651,8.674086028,Cargo Vessel
-88.4649873,7.374741837,Cargo Vessel
-88.03309425,16.23002374,Cargo Vessel
-87.89081784,28.07986227,Cargo Vessel
-87.9351745,27.06516243,Cargo Vessel
-88.06585225,9.685114024,Cargo Vessel
-87.68756793,26.04102066,Cargo Vessel
-87.83375289,25.30943144,Cargo Vessel
-87.87161666,23.71535409,Cargo Vessel
-87.69508376,22.48391408,Cargo Vessel
-87.65919602,18.66799177,Cargo Vessel
-87.35808921,28.62538677,Cargo Vessel
-87.3991466,8.508217906,Cargo Vessel
-87.27898854,16.45052347,Cargo Vessel
-87.00652163,27.94347719,Cargo Vessel
-87.56428216,9.702975416,Cargo Vessel
-86.97362378,26.39238631,Cargo Vessel
-87.01892704,25.5510492,Cargo Vessel
-87.02171853,22.46108442,Cargo Vessel
-87.00737599,19.15343679,Cargo Vessel
-86.87501064,17.83670639,Cargo Vessel
-86.69208299,25.00718074,Cargo Vessel
-86.84723691,17.01645178,Cargo Vessel
-86.51321513,16.01533735,Cargo Vessel
-86.85521388,8.62486474,Cargo Vessel
-86.456741,16.42412032,Cargo Vessel
-86.6585148,28.16539495,Cargo Vessel
-86.25439337,23.04583321,Cargo Vessel
-86.310427,19.96033634,Cargo Vessel
-86.15101095,26.40640341,Cargo Vessel
-86.33764335,9.161741695,Cargo Vessel
-86.36351346,17.97965641,Cargo Vessel
-85.95784681,25.60154934,Cargo Vessel
-86.08913827,5.511566865,Cargo Vessel
-86.15642879,21.42670478,Cargo Vessel
-86.04885657,9.968868603,Cargo Vessel
-86.08133971,-1.412514516,Cargo Vessel
-86.10333719,19.51444532,Cargo Vessel
-85.6584125,16.63369191,Cargo Vessel
-85.52603073,23.26220236,Cargo Vessel
-85.37671943,26.49661212,Cargo Vessel
-85.52101485,8.949032206,Cargo Vessel
-85.21131553,8.088866098,Cargo Vessel
-85.52501799,5.637170173,Cargo Vessel
-85.03960149,24.69785656,Cargo Vessel
-84.98070825,22.60560389,Cargo Vessel
-84.97979748,20.97593561,Cargo Vessel
-84.9455425,10.05754993,Cargo Vessel
-85.00032644,16.48720304,Cargo Vessel
-84.9455082,26.93321583,Cargo Vessel
-84.79080336,9.010231622,Cargo Vessel
-84.49076269,25.77144753,Cargo Vessel
-84.47315301,23.66712355,Cargo Vessel
-84.48592977,8.136519094,Cargo Vessel
-84.2846008,25.04983353,Cargo Vessel
-84.59732609,22.63210231,Cargo Vessel
-84.47119496,21.01488702,Cargo Vessel
-84.50049566,9.985652332,Cargo Vessel
-84.47509195,20.58367296,Cargo Vessel
-84.16129965,16.37072371,Cargo Vessel
-84.08232516,17.32249002,Cargo Vessel
-83.85670391,7.600592195,Cargo Vessel
-83.71435539,25.33406811,Cargo Vessel
-83.74011285,24.04132489,Cargo Vessel
-83.76642143,8.15183297,Cargo Vessel
-83.46103486,24.88657297,Cargo Vessel
-83.38063334,20.99030519,Cargo Vessel
-83.39366048,19.54881006,Cargo Vessel
-83.45828201,16.29173653,Cargo Vessel
-83.51919624,17.33839629,Cargo Vessel
-83.36057352,-6.478013278,Cargo Vessel
-83.17310503,7.538229671,Cargo Vessel
-82.90799585,24.08938798,Cargo Vessel
-83.20694993,-4.288302782,Cargo Vessel
-83.25223605,-5.035039454,Cargo Vessel
-83.13747551,-2.719102702,Cargo Vessel
-82.81551649,18.63050975,Cargo Vessel
-82.52877977,25.69997155,Cargo Vessel
-82.6614977,10.36538359,Cargo Vessel
-82.68603884,8.298744223,Cargo Vessel
-82.92798337,-6.792677919,Cargo Vessel
-82.28784036,19.83845176,Cargo Vessel
-82.27434845,17.78743891,Cargo Vessel
-82.39464211,11.99034295,Cargo Vessel
-82.33131016,9.727970516,Cargo Vessel
-82.41940202,7.433607684,Cargo Vessel
-82.18200804,24.27108,Cargo Vessel
-82.22954113,23.77012176,Cargo Vessel
-82.54301049,-4.427100487,Cargo Vessel
-82.77477178,-5.413351963,Cargo Vessel
-82.4638993,-2.718587446,Cargo Vessel
-81.94465609,12.95167047,Cargo Vessel
-82.07007341,25.8417079,Cargo Vessel
-81.93904211,1.405660334,Cargo Vessel
-81.62269549,19.376342,Cargo Vessel
-81.75432098,6.660970155,Cargo Vessel
-81.59899633,17.83483947,Cargo Vessel
-81.96311854,10.42205193,Cargo Vessel
-81.9723787,9.397384863,Cargo Vessel
-81.41765755,24.05697833,Cargo Vessel
-81.48676292,11.54335927,Cargo Vessel
-81.71114556,-4.225413854,Cargo Vessel
-81.5624193,-2.99298757,Cargo Vessel
-81.43389762,15.02915954,Cargo Vessel
-81.13249225,17.32527693,Cargo Vessel
-81.44962519,-0.4079542807,Cargo Vessel
-81.2392978,13.24399597,Cargo Vessel
-81.27722712,12.34150119,Cargo Vessel
-81.39860874,-1.089769655,Cargo Vessel
-81.54708736,-5.838885543,Cargo Vessel
-80.92421719,19.6062094,Cargo Vessel
-81.02672616,6.815672768,Cargo Vessel
-81.29779301,6.172309989,Cargo Vessel
-80.82084564,18.90056781,Cargo Vessel
-80.87716442,-1.792890985,Cargo Vessel
-80.60876318,31.02138484,Cargo Vessel
-80.56425258,30.23614755,Cargo Vessel
-80.53217135,29.11383025,Cargo Vessel
-80.7022335,24.23836999,Cargo Vessel
-80.72900345,16.27024792,Cargo Vessel
-81.10686218,11.72539225,Cargo Vessel
-81.07833573,-4.585607208,Cargo Vessel
-80.86902133,-2.838586617,Cargo Vessel
-80.60555299,14.63451554,Cargo Vessel
-80.63532348,9.393560097,Cargo Vessel
-80.70670838,1.494589137,Cargo Vessel
-80.36460871,18.58364952,Cargo Vessel
-80.49221499,17.44196153,Cargo Vessel
-80.4631557,12.87044952,Cargo Vessel
-80.55621186,-0.7638104757,Cargo Vessel
-80.52303098,14.03207259,Cargo Vessel
-80.3703245,10.48862026,Cargo Vessel
-80.47529337,2.442523125,Cargo Vessel
-80.0398308,26.33979361,Cargo Vessel
-80.24221451,7.035464862,Cargo Vessel
-80.16568395,4.255905611,Cargo Vessel
-79.8070226,30.9645877,Cargo Vessel
-79.89380627,29.92741163,Cargo Vessel
-79.86922312,29.08783755,Cargo Vessel
-79.72007739,26.95807727,Cargo Vessel
-79.86295916,24.77502597,Cargo Vessel
-79.86144749,16.1819023,Cargo Vessel
-80.01685938,11.6389746,Cargo Vessel
-80.05527327,-2.438121281,Cargo Vessel
-79.72453207,17.25051562,Cargo Vessel
-79.83247004,9.330120509,Cargo Vessel
-80.13660293,-0.3132017043,Cargo Vessel
-79.8847951,18.46529884,Cargo Vessel
-79.97094891,12.82560872,Cargo Vessel
-79.75456978,-0.8685878418,Cargo Vessel
-80.08083617,-3.227282458,Cargo Vessel
-79.52163965,10.37012189,Cargo Vessel
-79.72125789,2.03877942,Cargo Vessel
-79.43117027,28.42743803,Cargo Vessel
-79.53413872,14.43797202,Cargo Vessel
-79.25652837,26.0782668,Cargo Vessel
-79.35994281,25.06107345,Cargo Vessel
-79.57437263,7.154316067,Cargo Vessel
-79.22969789,27.68441808,Cargo Vessel
-79.23730031,23.92305415,Cargo Vessel
-79.08339545,30.77010487,Cargo Vessel
-79.30521782,15.7588426,Cargo Vessel
-78.91906329,29.93569948,Cargo Vessel
-78.88919684,29.17003306,Cargo Vessel
-79.19093125,17.37341544,Cargo Vessel
-79.25822031,9.495050493,Cargo Vessel
-78.77499721,26.79888693,Cargo Vessel
-79.39373212,6.613366706,Cargo Vessel
-79.00377638,10.82814882,Cargo Vessel
-78.73569468,28.81173442,Cargo Vessel
-78.9180993,24.20210488,Cargo Vessel
-78.94973819,16.80765041,Cargo Vessel
-78.9372061,-0.840564693,Cargo Vessel
-78.55830083,25.85858965,Cargo Vessel
-78.65855539,10.09288707,Cargo Vessel
-78.67565796,23.7744666,Cargo Vessel
-78.18173118,18.35779299,Cargo Vessel
-78.08302084,26.45654895,Cargo Vessel
-78.01138628,19.40811272,Cargo Vessel
-78.10075106,28.98715305,Cargo Vessel
-78.47635868,-0.8945249625,Cargo Vessel
-77.79732313,27.52086161,Cargo Vessel
-77.88974821,12.62151528,Cargo Vessel
-77.86296723,10.52335624,Cargo Vessel
-77.4320099,25.89406319,Cargo Vessel
-77.58320523,13.39104692,Cargo Vessel
-77.41519888,18.16393049,Cargo Vessel
-77.45406247,15.53707456,Cargo Vessel
-77.30828288,26.4177223,Cargo Vessel
-77.26731295,19.00518574,Cargo Vessel
-77.02364965,27.47315554,Cargo Vessel
-77.10409988,10.78405846,Cargo Vessel
-77.00544814,14.4693925,Cargo Vessel
-76.97240883,11.85860399,Cargo Vessel
-76.84236833,17.68228877,Cargo Vessel
-76.77107364,26.07044582,Cargo Vessel
-76.870415,13.28099745,Cargo Vessel
-76.65947552,28.83511964,Cargo Vessel
-76.6867109,15.57536042,Cargo Vessel
-76.43892254,18.75466038,Cargo Vessel
-76.28100051,26.91263578,Cargo Vessel
-76.28119814,16.67030821,Cargo Vessel
-76.26779141,10.65880205,Cargo Vessel
-76.31333689,12.10822775,Cargo Vessel
-76.05383616,17.98090841,Cargo Vessel
-76.06145647,17.13769726,Cargo Vessel
-76.16511167,14.6529319,Cargo Vessel
-75.97816341,26.35434481,Cargo Vessel
-76.23091819,13.40402618,Cargo Vessel
-75.88563647,28.80573338,Cargo Vessel
-75.81391662,24.83221218,Cargo Vessel
-75.89020519,11.16875148,Cargo Vessel
-75.76097037,19.75852569,Cargo Vessel
-75.82833145,15.97867744,Cargo Vessel
-75.69000048,30.20724652,Cargo Vessel
-75.72290265,12.74455925,Cargo Vessel
-75.90470867,18.90831592,Cargo Vessel
-75.38042546,17.87040832,Cargo Vessel
-75.35825368,16.62113713,Cargo Vessel
-75.19883441,26.93244031,Cargo Vessel
-75.25120443,21.13752665,Cargo Vessel
-75.34967768,10.89006051,Cargo Vessel
-75.08942485,28.65627327,Cargo Vessel
-75.09150361,24.34733795,Cargo Vessel
-75.16601121,11.74580809,Cargo Vessel
-75.07273525,19.74953225,Cargo Vessel
-74.89822709,25.15403843,Cargo Vessel
-74.95286685,16.18783994,Cargo Vessel
-75.23468447,15.17849764,Cargo Vessel
-75.01624752,13.39253084,Cargo Vessel
-74.78416213,12.46789134,Cargo Vessel
-74.62425174,19.31629284,Cargo Vessel
-74.57900269,17.64866038,Cargo Vessel
-74.63104901,27.46360033,Cargo Vessel
-74.41661956,20.95896637,Cargo Vessel
-74.51840518,28.24748057,Cargo Vessel
-74.33010107,23.46875369,Cargo Vessel
-74.38516853,12.04740104,Cargo Vessel
-74.39086759,11.21185987,Cargo Vessel
-74.18485543,24.5521106,Cargo Vessel
-74.48443492,16.4323657,Cargo Vessel
-74.03094602,22.81041328,Cargo Vessel
-73.83168629,30.25849271,Cargo Vessel
-73.94227973,19.81797304,Cargo Vessel
-73.86370418,18.92859168,Cargo Vessel
-73.93965554,21.42615086,Cargo Vessel
-73.81007534,17.72469728,Cargo Vessel
-73.66110848,20.58108428,Cargo Vessel
-73.40231695,18.3935979,Cargo Vessel
-73.6094727,12.22347478,Cargo Vessel
-73.69958103,11.78154536,Cargo Vessel
-73.4283663,24.271547,Cargo Vessel
-73.24382118,22.9996584,Cargo Vessel
-73.28327989,20.85828671,Cargo Vessel
-73.28072921,30.65799358,Cargo Vessel
-73.09744113,27.48728686,Cargo Vessel
-73.03042204,25.47677693,Cargo Vessel
-72.88175434,20.51304332,Cargo Vessel
-72.99291137,14.05342019,Cargo Vessel
-72.85317893,18.26735474,Cargo Vessel
-72.80771591,12.29727811,Cargo Vessel
-72.56247937,23.85946345,Cargo Vessel
-72.62902172,12.04661185,Cargo Vessel
-72.30965569,27.36174235,Cargo Vessel
-72.43015165,17.9219815,Cargo Vessel
-72.45050281,25.22685397,Cargo Vessel
-72.12660352,29.12289316,Cargo Vessel
-72.13241856,20.36796383,Cargo Vessel
-72.12382119,18.72361886,Cargo Vessel
-72.07364638,12.59509869,Cargo Vessel
-71.83545985,14.07601759,Cargo Vessel
-72.16247122,24.1806389,Cargo Vessel
-71.84030576,23.1190696,Cargo Vessel
-71.56294669,19.65811812,Cargo Vessel
-71.47272135,13.34900973,Cargo Vessel
-71.306372,29.36009958,Cargo Vessel
-71.28800453,18.21449117,Cargo Vessel
-71.19136291,22.38965651,Cargo Vessel
-71.49465917,20.20603904,Cargo Vessel
-71.14279014,17.72871614,Cargo Vessel
-71.14741937,14.24325269,Cargo Vessel
-70.98286175,30.67219828,Cargo Vessel
-71.31887042,27.97710954,Cargo Vessel
-71.43338776,23.0924108,Cargo Vessel
-71.11795429,26.84808004,Cargo Vessel
-70.82215824,21.75621824,Cargo Vessel
-70.65569035,14.83772386,Cargo Vessel
-70.74406126,29.28547141,Cargo Vessel
-70.65743416,13.77954184,Cargo Vessel
-70.39041451,18.06158789,Cargo Vessel
-70.68607207,12.34111235,Cargo Vessel
-70.33109795,17.2274923,Cargo Vessel
-70.40475519,16.64779029,Cargo Vessel
-70.32517781,30.86093661,Cargo Vessel
-70.27252762,22.28086996,Cargo Vessel
-70.28790566,25.25144991,Cargo Vessel
-70.23841523,22.94070881,Cargo Vessel
-70.02644637,15.24768271,Cargo Vessel
-70.31640638,14.31073507,Cargo Vessel
-69.75909893,18.22490295,Cargo Vessel
-69.93385878,17.70578354,Cargo Vessel
-69.80051244,16.88695467,Cargo Vessel
-69.27975208,21.11408993,Cargo Vessel
-69.26361009,14.00080567,Cargo Vessel
-69.16690125,13.02142644,Cargo Vessel
