Longitude,Latitude,Type
-100.1234681,15.16218289,Tanker
-99.95760661,12.74991537,Tanker
-99.97113206,11.25328044,Tanker
-99.69353881,16.01315079,Tanker
-99.74582336,16.71687662,Tanker
-99.65651102,14.91905103,Tanker
-99.19007321,12.88801363,Tanker
-99.4809795,10.9811326,Tanker
-99.26094775,15.86081733,Tanker
-98.96276771,13.81382947,Tanker
-98.41550373,13.11249718,Tanker
-97.95165898,8.891035237,Tanker
-97.88024856,1.218795365,Tanker
-97.51747049,22.45003983,Tanker
-97.50339977,13.32767296,Tanker
-97.54485958,11.7250341,Tanker
-97.21362938,28.26027048,Tanker
-97.07286395,20.99450489,Tanker
-97.42414821,8.859185837,Tanker
-97.2202986,4.161247561,Tanker
-97.42079912,1.442756449,Tanker
-96.73971417,27.7488101,Tanker
-97.08465522,23.06413633,Tanker
-96.9633967,13.12073367,Tanker
-96.99644048,-2.216193995,Tanker
-96.9427131,11.51593276,Tanker
-96.60223505,25.82988289,Tanker
-96.47934927,23.85355974,Tanker
-96.5438,21.39408735,Tanker
-96.39423294,29.3784492,Tanker
-96.11063054,28.17745687,Tanker
-96.46862291,-2.214094829,Tanker
-95.90083589,9.997771059,Tanker
-95.70144989,24.92238107,Tanker
-95.36014402,28.29632442,Tanker
-95.36441541,27.30454643,Tanker
-95.50305742,9.367685184,Tanker
-95.28861171,24.34567593,Tanker
-95.0249893,29.56200334,Tanker
-95.10388272,23.30806242,Tanker
-94.95258222,25.67392261,Tanker
-94.82638652,19.2718416,Tanker
-94.83646981,11.56707837,Tanker
-94.60380157,28.92655622,Tanker
-94.62012689,27.12010613,Tanker
-94.99213013,9.317791077,Tanker
-94.64039124,24.87779057,Tanker
-94.28727394,30.02221951,Tanker
-94.66929617,29.46638283,Tanker
-94.29256395,23.39265409,Tanker
-94.36770022,10.92550552,Tanker
-94.49279888,2.274277989,Tanker
-94.29375249,18.18103711,Tanker
-94.15087307,26.09284873,Tanker
-94.0227073,18.95035934,Tanker
-93.92655991,24.19836917,Tanker
-94.01361787,11.17078164,Tanker
-94.02056299,27.27415218,Tanker
-93.8150403,25.09745041,Tanker
-93.54450071,30.75219914,Tanker
-93.48451497,29.74438126,Tanker
-93.61500146,10.63341647,Tanker
-93.93048954,2.199494566,Tanker
-93.53293393,10.08687085,Tanker
-93.39026606,26.15669765,Tanker
-93.37954341,8.654352548,Tanker
-93.06059829,28.37263144,Tanker
-93.26885093,24.79634392,Tanker
-92.90386824,30.14128653,Tanker
-92.87737756,29.17905758,Tanker
-92.7212774,27.50363863,Tanker
-92.85781196,19.66352893,Tanker
-92.73498853,25.46732298,Tanker
-93.04081667,10.12061166,Tanker
-92.62171991,26.32033826,Tanker
-92.71615018,4.190795761,Tanker
-92.53651098,22.51105362,Tanker
-92.84999835,8.847604611,Tanker
-92.03238112,28.1240205,Tanker
-92.29329281,19.83326833,Tanker
-92.10378218,9.655165845,Tanker
-91.94266463,4.122294295,Tanker
-91.49281004,25.62099813,Tanker
-91.2549236,27.44440133,Tanker
-91.35647304,28.10445779,Tanker
-91.20720202,23.20748279,Tanker
-91.68196775,9.608199367,Tanker
-91.34811374,4.15424701,Tanker
-91.06270227,11.16358768,Tanker
-90.76456064,25.46508569,Tanker
-90.57135135,27.07727821,Tanker
-90.86408815,-0.3432889798,Tanker
-90.58863155,10.66933536,Tanker
-90.47115006,28.08168741,Tanker
-90.43237897,23.28698034,Tanker
-90.59636803,28.50211004,Tanker
-90.35509964,3.804926941,Tanker
-90.46286736,0.4457983708,Tanker
-90.04415221,25.75304345,Tanker
-90.00900621,24.96985119,Tanker
-90.25254849,-1.978892645,Tanker
-90.13297921,2.686117174,Tanker
-89.76392352,27.17059219,Tanker
-89.81218089,8.852395355,Tanker
-89.97377644,23.417228,Tanker
-89.59592323,21.42594137,Tanker
-89.47969533,30.06896849,Tanker
-89.42542049,29.58547492,Tanker
-89.43598549,24.5229143,Tanker
-89.51030531,27.9797108,Tanker
-89.63912446,13.72545339,Tanker
-89.76357957,3.847599321,Tanker
-89.23579538,25.74699065,Tanker
-89.28915033,25.19666654,Tanker
-89.64057865,-2.009491913,Tanker
-89.40042376,5.096882905,Tanker
-89.63434004,2.574338739,Tanker
-89.36651556,8.848935397,Tanker
-88.93169949,29.70818616,Tanker
-88.64733959,24.27790318,Tanker
-88.5586646,28.15711344,Tanker
-88.39514193,25.2863815,Tanker
-88.135373,30.66960539,Tanker
-88.17399371,8.426058883,Tanker
-87.86474048,24.34644269,Tanker
-87.87911482,28.40146233,Tanker
-87.96750929,15.70019546,Tanker
-87.61624196,25.36775226,Tanker
-87.67934482,30.71465954,Tanker
-87.23082133,29.52996125,Tanker
-87.71753785,8.318770093,Tanker
-87.12822776,22.91223297,Tanker
-87.42685694,13.22899665,Tanker
-87.0716377,24.41537431,Tanker
-87.17381981,25.65434201,Tanker
-86.58742727,24.90715074,Tanker
-86.82316049,29.41435779,Tanker
-86.68142388,10.0563961,Tanker
-86.70716994,7.207511154,Tanker
-86.592531,18.59484621,Tanker
-86.54345703,23.09801364,Tanker
-86.27461083,24.41020096,Tanker
-86.32575257,9.612270892,Tanker
-86.03552002,27.01863573,Tanker
-86.01190852,22.36344199,Tanker
-85.88884096,15.99458954,Tanker
-86.14544006,7.068608414,Tanker
-85.74021134,20.76041356,Tanker
-85.61034981,24.47409549,Tanker
-85.38632,28.77157096,Tanker
-85.79512811,9.492349408,Tanker
-85.60786088,8.15086192,Tanker
-85.2668639,26.41574149,Tanker
-85.51628894,22.1771026,Tanker
-85.31210962,21.4091561,Tanker
-85.27603721,-1.297659771,Tanker
-85.31869275,20.68071097,Tanker
-84.77995708,24.48660644,Tanker
-84.79098108,28.45810957,Tanker
-84.7983764,7.573249245,Tanker
-84.78335247,3.34551569,Tanker
-84.50010842,25.60253667,Tanker
-84.52306645,21.50475239,Tanker
-84.91893154,-1.274058929,Tanker
-84.66947819,2.967712121,Tanker
-84.12893582,20.43857518,Tanker
-84.31355356,7.310351427,Tanker
-83.76475834,23.71022699,Tanker
-83.974503,25.35985426,Tanker
-83.43129766,27.06466028,Tanker
-83.66959277,0.6965315417,Tanker
-83.48143242,20.40465513,Tanker
-83.5684098,4.105739278,Tanker
-83.53155856,0.396431133,Tanker
-83.05601949,23.81505912,Tanker
-83.00884343,19.30147167,Tanker
-82.80832617,18.12830607,Tanker
-82.78499225,27.19946088,Tanker
-83.04262198,3.883239703,Tanker
-82.68151988,7.159410257,Tanker
-82.63772137,0.6668670859,Tanker
-82.28665098,23.56910234,Tanker
-82.19792216,18.79475601,Tanker
-82.36518597,12.65408766,Tanker
-82.33764801,7.914235025,Tanker
-82.09599,14.88743582,Tanker
-82.0464943,8.983270581,Tanker
-81.96156215,7.054718081,Tanker
-82.07539099,0.8303826735,Tanker
-81.96733705,-2.157878885,Tanker
-81.71268259,25.15524129,Tanker
-81.69398454,-2.97994761,Tanker
-81.44437795,18.50460665,Tanker
-81.40312564,23.32887592,Tanker
-81.16997018,24.20982947,Tanker
-81.267989,17.25723723,Tanker
-81.27571144,1.384905432,Tanker
-81.28304534,-1.713278434,Tanker
-81.13875829,31.55703539,Tanker
-81.00082689,0.09748979441,Tanker
-80.56090486,24.44186208,Tanker
-80.63542026,20.03876882,Tanker
-80.80048309,18.37267344,Tanker
-80.80486216,2.014579483,Tanker
-80.76479177,-0.2603171215,Tanker
-80.70261399,9.734663394,Tanker
-80.53808166,15.39495084,Tanker
-80.34215796,22.36573411,Tanker
-80.73524157,-1.662701048,Tanker
-80.06852787,30.25611726,Tanker
-80.33784978,3.374904989,Tanker
-80.04399616,23.6540211,Tanker
-80.08539011,11.84284367,Tanker
-80.14682964,1.150851885,Tanker
-79.86943884,20.16451903,Tanker
-79.97212787,19.50879356,Tanker
-80.15083124,1.820492698,Tanker
-79.80136447,26.02852303,Tanker
-79.86468153,16.79742225,Tanker
-79.91715325,9.878825432,Tanker
-79.83045167,24.47857649,Tanker
-79.76012735,10.84589335,Tanker
-79.63987939,18.31145712,Tanker
-79.71904934,6.144225265,Tanker
-79.80104698,2.702602541,Tanker
-79.65001814,13.29606371,Tanker
-79.54140598,14.93166145,Tanker
-79.88575542,6.678511102,Tanker
-79.57084816,29.8434965,Tanker
-79.25936544,27.04363081,Tanker
-79.52312451,23.44374677,Tanker
-79.38402438,11.581068,Tanker
-79.38122943,7.996829891,Tanker
-79.17781873,19.9695078,Tanker
-79.4557752,7.535114674,Tanker
-79.54725789,1.305766605,Tanker
-79.07056273,16.41638442,Tanker
-78.87015411,27.73761958,Tanker
-78.90020661,19.69280826,Tanker
-79.18043971,26.32135614,Tanker
-79.01410832,10.55011018,Tanker
-79.14926383,10.30352532,Tanker
-78.8140871,28.70307749,Tanker
-79.07813696,18.17394426,Tanker
-78.85695136,27.07481442,Tanker
-78.54855989,14.47722891,Tanker
-78.31932477,16.48178802,Tanker
-78.36153267,19.59836397,Tanker
-78.51434005,10.47674823,Tanker
-77.96226974,28.47695922,Tanker
-77.88651038,17.65200181,Tanker
-77.77155743,14.3652734,Tanker
-77.28500203,28.58930315,Tanker
-77.19695967,16.08285595,Tanker
-77.13926839,17.5996977,Tanker
-76.92901244,25.36604187,Tanker
-77.19999962,4.065949377,Tanker
-76.93392428,14.04050647,Tanker
-76.95090125,18.83653644,Tanker
-77.19475219,8.540102703,Tanker
-76.70140601,9.733770361,Tanker
-76.65131098,21.95153438,Tanker
-76.39551688,28.62537958,Tanker
-76.5970087,16.27973199,Tanker
-76.51413025,17.66348492,Tanker
-76.54931887,25.45027604,Tanker
-76.2894731,15.26796837,Tanker
-76.26796426,13.75448185,Tanker
-76.24749369,12.12610842,Tanker
-76.3072375,9.964985985,Tanker
-76.43649922,18.46659318,Tanker
-75.90871205,26.25234585,Tanker
-75.83737014,29.35454968,Tanker
-75.83299385,21.65244821,Tanker
-75.82788607,9.498846613,Tanker
-75.60456573,13.18502023,Tanker
-75.63215122,15.32394155,Tanker
-75.29574942,31.78251346,Tanker
-75.70841037,12.07696338,Tanker
-75.33288077,20.86016908,Tanker
-75.13329972,26.39704949,Tanker
-75.10877738,30.02664516,Tanker
-75.00202882,19.95755423,Tanker
-74.98258316,23.60678333,Tanker
-75.39118121,9.542150188,Tanker
-74.9269384,18.08353056,Tanker
-74.8281636,13.4392484,Tanker
-74.81971047,11.37960843,Tanker
-74.67834811,15.55521529,Tanker
-74.80182331,31.92792114,Tanker
-74.53720903,30.8389843,Tanker
-74.54034376,20.62856027,Tanker
-74.56931092,26.50810341,Tanker
-74.3987233,20.07637229,Tanker
-74.0233149,16.84118086,Tanker
-74.05061835,13.81996554,Tanker
-74.17663513,11.20236993,Tanker
-74.02922675,15.07458513,Tanker
-73.57013167,31.94580004,Tanker
-73.44087874,26.78051309,Tanker
-73.70830101,20.55042218,Tanker
-73.26985437,16.78170899,Tanker
-73.34779946,13.7189867,Tanker
-73.54717419,15.01857719,Tanker
-72.8604248,29.62960928,Tanker
-73.01705327,19.16905801,Tanker
-72.87809658,26.75804979,Tanker
-72.50268091,22.06359799,Tanker
-72.41481726,16.83770376,Tanker
-72.2008588,30.19763279,Tanker
-72.50170184,29.47226392,Tanker
-72.38665534,18.84148044,Tanker
-72.1145418,20.19966487,Tanker
-72.11161661,14.6231827,Tanker
-71.95941515,22.31502384,Tanker
-71.95689561,19.67368718,Tanker
-71.69609015,17.38458959,Tanker
-71.65285361,16.32859029,Tanker
-71.64903896,12.94988819,Tanker
-71.70363017,20.44377085,Tanker
-71.43759599,15.61844097,Tanker
-71.61766499,14.38206216,Tanker
-70.85228684,16.33658254,Tanker
-70.89310391,12.79341801,Tanker
-70.41148674,27.15083678,Tanker
-70.36013934,14.14375193,Tanker
-70.33191348,20.38184166,Tanker
-70.4743436,16.30201228,Tanker
-70.18005857,12.90790877,Tanker
-70.12215666,11.84504403,Tanker
-69.76865748,29.75623015,Tanker
-69.8712885,17.81574828,Tanker
-69.84863442,27.1361361,Tanker
-69.71897728,17.25684348,Tanker
-69.54645212,14.33817394,Tanker
-69.59030675,12.89233648,Tanker
-69.40047342,30.00450268,Tanker
-68.97936051,22.0928926,Tanker
-69.18702667,18.58150066,Tanker
-68.78775933,19.93313378,Tanker
-68.87736684,15.02371184,Tanker
-69.18810703,14.56844751,Tanker
-68.78010152,11.95520921,Tanker
-68.31275158,27.71893529,Tanker
-68.41766151,21.9505743,Tanker
-68.0412359,19.80131817,Tanker
-68.37537343,14.94936127,Tanker
-68.02962749,11.57667998,Tanker
-67.92266373,10.88799476,Tanker
-67.35045865,29.4643923,Tanker
-67.45306125,19.66848467,Tanker
-67.59381572,11.88056258,Tanker
-66.77209976,30.38684148,Tanker
-67.21492073,10.97792816,Tanker
-66.56905246,31.82973845,Tanker
-66.36210186,15.79440829,Tanker
-66.09145295,19.13694649,Tanker
-66.17703892,12.91117243,Tanker
-66.09265077,10.56846848,Tanker
-66.00477183,31.97308491,Tanker
-65.97060069,18.44974997,Tanker
-66.33011221,11.54714994,Tanker
-65.45198503,30.84460218,Tanker
-65.83330449,15.90492552,Tanker
-65.41148351,19.75219221,Tanker
-65.4035628,12.84162749,Tanker
-65.15725775,10.67845997,Tanker
-65.10451567,14.78409438,Tanker
-65.21313083,20.93518127,Tanker
-65.03114291,11.22250239,Tanker
-65.03122008,30.68150677,Tanker
-64.65562228,17.73350281,Tanker
-64.63257009,14.44403981,Tanker
-64.63070402,12.70377142,Tanker
-64.54064582,10.33955957,Tanker
-64.21887934,19.33842384,Tanker
-64.07457748,16.90021626,Tanker
-63.75906116,17.93454022,Tanker
-63.84185042,14.33579483,Tanker
-63.87333928,12.52009652,Tanker
-63.62871703,11.96297326,Tanker
-63.89674728,10.85695109,Tanker
-63.43387566,18.98703759,Tanker
-63.21606246,18.68945471,Tanker
-63.25649065,16.81161732,Tanker
-63.11127972,14.19083621,Tanker
-63.0086683,12.30719375,Tanker
-62.70103582,15.97836033,Tanker
-62.58789534,19.15330107,Tanker
-62.53145636,17.43839495,Tanker
-62.29422472,14.2712262,Tanker
-62.41981791,13.11632342,Tanker
-62.11078893,15.40094988,Tanker
-61.98036975,11.79566014,Tanker
-61.93720532,10.6484872,Tanker
-61.84732715,15.70195366,Tanker
-61.97426758,-0.9400898486,Tanker
-61.60035794,28.75370149,Tanker
-61.68658689,19.21218807,Tanker
-61.74539279,16.95258739,Tanker
-61.53636616,-3.100487134,Tanker
-61.26092691,12.45264385,Tanker
-61.22069849,11.58292119,Tanker
-61.14713781,13.36325209,Tanker
-61.34201544,10.61803445,Tanker
-61.22811544,15.43442205,Tanker
-61.51791443,-1.058743128,Tanker
-61.10738056,28.79412885,Tanker
-60.95592134,19.07772452,Tanker
-60.52018365,11.70619232,Tanker
-60.60604528,13.40664842,Tanker
-60.33024714,18.74658591,Tanker
-60.40834118,12.70089942,Tanker
-60.23075184,16.77770209,Tanker
